ID,101.0,100.0,102.0,896.0,897.0,T0.5,T0.6,T0.7,T0.8,UNK12,74.0,71.0,106.0,104.0,103.0,75.0,73.0,76.0,77.0
ENSMUSG00000030108-P,4.414222977348828,2.323399894305442,3.171393072131684,3.5868697456056577,5.109181265778806,3.796035126538526,1.6233495238544506,2.875129551690155,2.9447421864177903,,,,,,,,,,
ENSMUSG00000042349-P,1.9645988968039112,2.323399894305442,3.701964223264987,1.4301513955146576,1.0112291040016552,2.2830845153777495,2.8565246424054846,5.030488625837066,2.4505522388752183,,,,,,,,,,
ENSMUSG00000037012-P,9.335839239907209,9.28338027233468,8.94005153388874,8.709965556569177,8.932218413173052,9.172950005674968,8.99372765883533,8.418380589395063,9.092447609335595,,,,,,,,,,
ENSMUSG00000040640-P,4.462513902237628,4.198136450873345,4.155364081244484,4.47147194203123,4.108527912814123,4.041654614911987,3.7533232129564422,4.934102472483744,4.611634412683991,,,,,,,,,,
ENSMUSG00000039943-P,6.201164200589376,6.716067524319932,6.842100305800833,6.740413168164881,5.928892047892539,6.8384112879949654,6.7431600939602045,5.600661764733968,6.9125572762258924,,,,,,,,,,
ENSMUSG00000056598-P,6.412581885998331,7.127670285345304,5.592578472113042,6.086244989960619,6.591993398299907,6.47014565974567,6.078708893289718,6.247627144948942,6.326896664973563,,,,,,,,,,
ENSMUSG00000037736-P,6.871864221904218,6.082185763368701,6.790844126386268,6.4640085324019,6.130574179156854,6.870552585594134,6.671341618816413,7.86632285709099,6.665203621282266,,,,,,,,,,
ENSMUSG00000095677-P,2.913003109139545,0.0,0.0,2.388706117066035,2.8265516388306424,0.0,1.6233495238544506,2.385282137693864,0.0,,,,,,,,,,
ENSMUSG00000004098-P,0.0,0.0,0.8487311286362117,2.1340565645548835,0.0,0.0,0.0,0.0,2.4505522388752183,,,,,,,,,,
ENSMUSG00000100075-P,1.9645988968039112,0.0,0.0,0.8854767201948464,2.0168110498472283,0.0,1.0288855979333102,0.0,1.081723604305354,,,,,,,,,,
ENSMUSG00000031918-P,6.067040623009428,5.5357784097832745,5.793435752430823,5.914474767210485,6.431501230467901,5.715957252137107,5.837543810449797,6.121999400805971,5.79990582984467,,,,,,,,,,
ENSMUSG00000035152-P,6.660422974480165,6.888536693082411,6.9488366832878565,6.363661642594106,6.607102725174545,7.035567571157543,6.641582347825646,5.120836548556326,7.224029782129626,,,,,,,,,,
ENSMUSG00000104339-P,0.0,0.0,3.5124686032393875,2.793193551827114,0.0,1.8392003079611083,1.6233495238544506,4.983100341839197,2.9447421864177903,,,,,,,,,,
ENSMUSG00000038717-P,6.019411002479718,5.655245229564097,5.662684334805726,6.491442206748411,5.665783624776696,5.882829323390511,5.7285294016018256,6.4353840748207505,5.963727936145781,,,,,,,,,,
ENSMUSG00000019464-P,5.248450675437208,4.198136450873345,2.5374197726220027,3.3675282693871327,5.151020104354008,3.796035126538526,2.8565246424054846,4.830812807127612,3.465852944286889,,,,,,,,,,
ENSMUSG00000038990-P,1.293677047789881,4.08919421418506,5.179523671264156,4.415285379732288,4.928521923501977,3.6555262764337826,4.2240099860938525,5.362202548592466,4.611634412683991,,,,,,,,,,
ENSMUSG00000025437-P,6.553012324373182,5.994276967319706,6.693727887300776,6.583549105971545,6.066429214606274,6.977722326584072,6.838053943849485,6.910984637342377,6.87187540879711,,,,,,,,,,
ENSMUSG00000051224-P,2.4207687385058647,0.0,3.5124686032393875,0.8854767201948464,2.6036294101084696,1.194754134453318,1.0288855979333102,2.650896865013016,1.692929958963774,,,,,,,,,,
ENSMUSG00000078485-P,0.0,0.0,0.0,0.8854767201948464,2.6036294101084696,2.2830845153777495,2.632788782946068,2.385282137693864,1.692929958963774,,,,,,,,,,
ENSMUSG00000021392-P,5.568295685025741,5.103323996295153,5.707597756524654,5.4938874012688155,4.343189203410226,5.7509115596604135,5.784066043532815,3.7732982502252463,5.79990582984467,,,,,,,,,,
ENSMUSG00000021686-P,7.147688542159285,7.522775513474986,6.76982065675427,7.576008029668603,7.212043985209197,7.61211497299477,7.256494947674941,7.287702526790173,7.515698343040293,,,,,,,,,,
ENSMUSG00000044134-P,3.737462602565348,2.6645142336908574,4.393890298518122,4.577678006180544,4.480793705501705,4.251477834197026,4.2240099860938525,3.0691532897951093,4.149621034948442,,,,,,,,,,
ENSMUSG00000024975-P,6.680977774113739,7.057108128094854,7.030649923081939,7.001196988871381,7.01088136327535,6.788815485600541,7.877134961085324,7.335653936075349,7.266497651823866,,,,,,,,,,
ENSMUSG00000002844-P,6.564120469450816,7.604219627493943,7.048217356001294,6.531638719393959,7.0990226329734565,6.193520596487358,6.685994177822512,6.206954718790918,6.15670978496556,,,,,,,,,,
ENSMUSG00000029270-P,5.103706608860903,6.716067524319932,6.748486289486805,6.436043062252849,6.448378086366977,6.53174218413735,6.078708893289718,6.206954718790918,6.385874145129482,,,,,,,,,,
ENSMUSG00000029684-P,7.247530444749667,7.501675245243078,7.091222249178279,7.530448216847237,7.022198042251215,7.832094037226075,7.981785866383119,7.400216115201566,7.712852496388981,,,,,,,,,,
ENSMUSG00000017697-P,1.9645988968039112,0.0,3.171393072131684,2.6050793803100993,0.0,0.0,1.0288855979333102,0.0,0.0,,,,,,,,,,
ENSMUSG00000022812-P,8.200688827698935,8.216152445866213,8.208171902957742,8.383783595836977,8.330640482042389,8.682715504444511,8.090413104457367,8.263379094833114,8.682217615084678,,,,,,,,,,
ENSMUSG00000053749-P,1.293677047789881,0.0,0.0,0.0,0.0,2.2830845153777495,2.3678714595610275,0.0,0.0,,,,,,,,,,
ENSMUSG00000025323-P,6.201164200589376,5.765571333372111,5.467588596251572,5.466500628076533,6.130574179156854,5.7509115596604135,5.811052701794425,4.983100341839197,5.154350736278495,,,,,,,,,,
ENSMUSG00000034863-P,5.354622265546622,4.720587950074849,4.550017562046979,3.945361835709526,5.151020104354008,4.875744685924701,4.81001296923617,3.5312132431986103,4.796884171909007,,,,,,,,,,
ENSMUSG00000068762-P,2.766824853024996,1.2234438598261048,2.3232494257147276,2.6050793803100993,2.339852946915775,2.8963282226334464,1.0288855979333102,0.0,1.081723604305354,,,,,,,,,,
ENSMUSG00000068335-P,5.811414342488476,5.405518274767321,5.568431806820604,5.5730600817772,5.4812984912201905,4.810968562061706,5.7285294016018256,4.934102472483744,5.28403843562497,,,,,,,,,,
ENSMUSG00000021215-P,4.414222977348828,2.6645142336908574,2.888953683480583,3.108754376311148,3.828139894605879,4.041654614911987,3.2208840288172538,2.385282137693864,2.9447421864177903,,,,,,,,,,
ENSMUSG00000085197-P,2.766824853024996,2.323399894305442,1.3795281389769003,3.3675282693871327,0.0,0.0,2.3678714595610275,0.0,1.692929958963774,,,,,,,,,,
ENSMUSG00000091007-P,0.0,1.8758071794149425,2.0716477656372323,3.8637402043734568,3.189827825544353,2.8963282226334464,1.0288855979333102,0.0,2.4505522388752183,,,,,,,,,,
ENSMUSG00000028133-P,1.9645988968039112,1.2234438598261048,1.3795281389769003,2.793193551827114,2.339852946915775,4.150377410802778,2.3678714595610275,0.0,3.731421765117163,,,,,,,,,,
ENSMUSG00000031112-P,4.554501280444778,4.299426585352096,5.414394254521296,3.945361835709526,3.927781389731998,4.4346236209811325,4.302176834689743,4.467429729259378,4.737738392123119,,,,,,,,,,
ENSMUSG00000028700-P,8.73816448549642,9.070614369408917,8.84022152184362,8.46905305804687,8.76041175232261,8.330807049455665,8.314408730383196,8.885951002899963,8.191913023405792,,,,,,,,,,
ENSMUSG00000032018-P,6.113147908232766,7.181735926519054,6.842100305800833,7.093602364796387,7.0990226329734565,6.032385412651085,6.1007482807933755,7.155014863443871,6.063443230614204,,,,,,,,,,
ENSMUSG00000030304-P,7.632317947780372,7.469434678713809,7.3609517394394,7.582400694794115,7.231674846867849,7.756707867832051,7.857852559491264,7.277917981306087,7.735705062645891,,,,,,,,,,
ENSMUSG00000054364-P,6.113147908232766,5.655245229564097,5.874452067755559,5.258688447768312,5.87996968608216,5.605706266590458,6.465935145951182,5.362202548592466,5.8566054495317035,,,,,,,,,,
ENSMUSG00000029878-P,3.0457233021581005,3.17156024148295,0.0,1.824615078778005,2.6036294101084696,1.194754134453318,1.0288855979333102,4.660532175221,1.692929958963774,,,,,,,,,,
ENSMUSG00000057181-P,5.633022797534542,6.317720746429907,5.3017333068758585,5.5730600817772,3.605482885367664,5.850963404655412,5.579546386452493,3.2401496723740513,5.28403843562497,,,,,,,,,,
ENSMUSG00000050321-P,1.293677047789881,2.323399894305442,2.5374197726220027,2.388706117066035,2.8265516388306424,1.194754134453318,0.0,1.6379488583154955,2.1209125051964186,,,,,,,,,,
ENSMUSG00000021957-P,9.229967873920264,8.170087372697624,8.968009422081149,7.838850094285733,8.62964487406078,8.64139783225624,9.02287629385532,7.155014863443871,8.589080918331511,,,,,,,,,,
ENSMUSG00000030265-P,7.3214008384241795,6.952137525303742,7.181549181537607,7.406227267312388,7.489851608744047,7.306199329098785,7.067996606437002,6.792282477052913,7.180273794158769,,,,,,,,,,
ENSMUSG00000052566-P,5.133840523308136,5.729725283222148,3.8694348841173,4.897760704709805,5.379381947648898,4.345955003906531,5.265140943348432,4.53471025753819,4.90836353686475,,,,,,,,,,
ENSMUSG00000030256-P,3.8139030543029455,5.046177925717404,5.772450290765606,5.438583893485182,5.576487938629728,5.310039971387686,4.755485174740605,5.324676047276037,4.961030935308618,,,,,,,,,,
ENSMUSG00000022361-P,7.334434705679071,7.436457116124376,7.189487063420698,7.075588720803555,6.708656469325542,7.4191653632395,6.927089464991795,6.923590523943039,6.899123714766216,,,,,,,,,,
ENSMUSG00000028383-P,7.247530444749667,7.141377829233766,6.22273307466652,6.421854381723968,6.892546454485222,7.118206312300129,6.700499414876002,6.948476592165153,6.78689949007841,,,,,,,,,,
ENSMUSG00000017221-P,8.628677660088865,8.190009917880305,7.835799223093337,7.936896947783524,7.797057172849089,8.030058776804374,8.427722139398115,7.133473159875435,8.095088057140165,,,,,,,,,,
ENSMUSG00000021481-P,3.1672559246754,2.6645142336908574,4.393890298518122,5.0531221375566435,4.721957142500539,5.10917301328342,4.2240099860938525,3.8806363051174015,4.05587983054342,,,,,,,,,,
ENSMUSG00000020752-P,3.5712407298644924,3.843013506607418,3.610325421546264,4.676598809853049,3.828139894605879,4.810968562061706,4.141364133435049,5.805240594843878,4.473442871464264,,,,,,,,,,
ENSMUSG00000041642-P,2.766824853024996,0.0,3.0370740861140413,2.6050793803100993,0.0,3.126700195823549,3.6374853533796254,1.0399210909765384,2.4505522388752183,,,,,,,,,,
ENSMUSG00000031147-P,3.737462602565348,2.940199166381418,0.8487311286362117,2.6050793803100993,3.479783603895913,3.3253011069529537,2.8565246424054846,4.39685741355359,2.4505522388752183,,,,,,,,,,
ENSMUSG00000038084-P,6.496151271802903,6.982916500636724,6.7376996189268015,6.922759740799744,6.9763887574686,6.609981899142196,6.564382374052648,7.444624757409113,6.4791092270504125,,,,,,,,,,
ENSMUSG00000066113-P,6.6077170276590715,6.716067524319932,7.124726385221763,6.705697977596473,6.892546454485222,6.992402523273156,6.8768867336468915,6.846248088414331,6.801414288850573,,,,,,,,,,
ENSMUSG00000051043-P,7.611052821230244,6.952137525303742,7.475753705374336,7.163488604784141,7.335114814418812,7.35245249913135,7.342246838707899,6.121999400805971,7.064699951249005,,,,,,,,,,
ENSMUSG00000042797-P,5.694970169257322,6.365221917427926,5.834512531744216,6.318422987212532,6.130574179156854,5.7509115596604135,5.699938238370524,6.6171015193368765,6.133952293360991,,,,,,,,,,
ENSMUSG00000028030-P,3.8139030543029455,4.5665464550311805,4.21879344986858,4.676598809853049,4.108527912814123,4.251477834197026,4.446848420357259,3.3930092982402096,4.237641117119119,,,,,,,,,,
ENSMUSG00000028484-P,7.528394651250769,7.763382275579243,7.469247699557281,7.523820612955406,7.120241519686895,8.295728252812575,7.914943412906313,6.936087217065171,7.965747383223005,,,,,,,,,,
ENSMUSG00000045817-P,3.886496333983724,3.546002450184496,3.8694348841173,4.232267354256176,3.0195939446690656,3.6555262764337826,1.6233495238544506,4.244427258259998,2.7187049314574803,,,,,,,,,,
ENSMUSG00000031808-P,6.871864221904218,7.671896557621797,7.189487063420698,6.633656368408126,6.636854788475684,6.338453072809291,6.700499414876002,7.100545231464982,6.844102538328743,,,,,,,,,,
ENSMUSG00000021676-P,7.397894165427549,7.594287026929999,8.094402569541737,7.441819516040014,7.836054007717266,8.015758676023138,7.67162785155785,7.391167961404012,7.939739944126996,,,,,,,,,,
ENSMUSG00000027523-P,11.268620343844654,11.7084788710281,11.75495132921826,11.672906316662315,11.89157379832825,11.743948599658102,11.827852024451868,11.96444331254492,11.594159928490413,,,,,,,,,,
ENSMUSG00000037716-P,0.787232210800267,1.2234438598261048,0.8487311286362117,3.108754376311148,1.0112291040016552,4.345955003906531,2.8565246424054846,1.6379488583154955,3.847872573248563,,,,,,,,,,
ENSMUSG00000070319-P,7.829324793593324,6.855652973102442,6.577551534395693,7.91680198591506,7.362084447745752,7.091182627881401,7.236726428967568,7.7222400581914,7.47100039603904,,,,,,,,,,
ENSMUSG00000024472-P,5.590195647042351,5.800548282041656,5.441236580949313,5.934601945273793,5.665783624776696,6.060522309407952,5.756564941911012,7.176239641921969,6.179113860938536,,,,,,,,,,
ENSMUSG00000007476-P,7.155053836718752,7.480261786851926,7.456147001968148,6.892210310197238,7.260629200858302,7.049673616734687,7.133604276731946,6.910984637342377,7.357712407761936,,,,,,,,,,
ENSMUSG00000041308-P,7.281577465125951,7.233848408824024,7.768504040150947,7.503753139867543,6.81658734395492,7.721895418987309,7.664246853476897,6.960760476792537,7.666031859600305,,,,,,,,,,
ENSMUSG00000033436-P,7.719352996333542,8.316228162076612,7.533024013237527,7.221979697164291,7.736511286390782,7.5339940395935105,7.431905714184844,7.601912486725508,7.758201277212933,,,,,,,,,,
ENSMUSG00000034579-P,1.293677047789881,0.0,1.3795281389769003,0.8854767201948464,1.0112291040016552,0.0,0.0,0.0,0.0,,,,,,,,,,
ENSMUSG00000038545-P,5.884129850581682,5.800548282041656,6.312697789109393,5.547148967576114,5.99929899838663,5.162071875264356,5.184883883309079,6.186180275763554,5.79990582984467,,,,,,,,,,
ENSMUSG00000042831-P,6.596940774637003,6.317720746429907,5.441236580949313,6.728934004170036,6.130574179156854,5.605706266590458,6.482816640362266,6.662930981362654,6.133952293360991,,,,,,,,,,
ENSMUSG00000030217-P,2.4207687385058647,3.7021378150296895,0.0,0.0,0.0,1.8392003079611083,3.050176478601315,4.71955390134089,1.692929958963774,,,,,,,,,,
ENSMUSG00000065799-P,2.766824853024996,3.546002450184496,2.888953683480583,0.0,1.5999153006053064,1.194754134453318,1.0288855979333102,2.385282137693864,1.081723604305354,,,,,,,,,,
ENSMUSG00000022085-P,1.293677047789881,0.0,2.888953683480583,2.6050793803100993,0.0,2.2830845153777495,2.0431143725584566,0.0,2.7187049314574803,,,,,,,,,,
ENSMUSG00000029840-P,8.566515278742695,8.415462052764505,7.904923922127386,8.412770348705715,8.027909651228343,8.376290180913289,8.095909906266632,8.562368836845032,8.37287691088513,,,,,,,,,,
ENSMUSG00000105970-P,2.210638912015096,0.0,1.7667006893020196,0.8854767201948464,0.0,2.6220477740184953,1.6233495238544506,0.0,1.081723604305354,,,,,,,,,,
ENSMUSG00000021904-P,1.6677928317227733,0.0,3.610325421546264,2.793193551827114,3.605482885367664,3.126700195823549,2.632788782946068,2.875129551690155,3.731421765117163,,,,,,,,,,
ENSMUSG00000105607-P,1.6677928317227733,2.323399894305442,1.3795281389769003,2.1340565645548835,0.0,3.6555262764337826,0.0,5.805240594843878,2.7187049314574803,,,,,,,,,,
ENSMUSG00000033502-P,0.787232210800267,4.859757117396972,4.155364081244484,3.5868697456056577,1.0112291040016552,2.2830845153777495,3.373512855805496,2.875129551690155,3.847872573248563,,,,,,,,,,
ENSMUSG00000090877-P,2.766824853024996,2.323399894305442,2.3232494257147276,2.6050793803100993,3.479783603895913,4.041654614911987,2.632788782946068,2.385282137693864,3.731421765117163,,,,,,,,,,
ENSMUSG00000044813-P,3.480348648773989,3.7021378150296895,4.499829307924241,3.5868697456056577,4.606408730804867,3.126700195823549,4.51408423217814,3.98053834928957,4.05587983054342,,,,,,,,,,
ENSMUSG00000030268-P,1.6677928317227733,3.546002450184496,0.0,2.1340565645548835,3.0195939446690656,0.0,2.632788782946068,0.0,0.0,,,,,,,,,,
ENSMUSG00000031967-P,7.254404432005877,7.27173348576741,6.7158812727811465,6.932800802247252,6.892546454485222,7.246216217791314,7.101173354382185,6.227434256639141,6.9779104999035555,,,,,,,,,,
ENSMUSG00000028977-P,1.6677928317227733,1.2234438598261048,0.0,0.0,4.108527912814123,2.2830845153777495,2.632788782946068,3.8806363051174015,1.081723604305354,,,,,,,,,,
ENSMUSG00000090110-P,3.1672559246754,3.546002450184496,2.3232494257147276,2.793193551827114,4.77643656729555,3.796035126538526,3.5115281415752,1.0399210909765384,3.604739428120841,,,,,,,,,,
ENSMUSG00000048106-P,5.453513163618454,5.45025791553876,5.467588596251572,5.089482198528558,5.6068714308092495,5.310039971387686,5.265140943348432,5.030488625837066,5.547791996674059,,,,,,,,,,
ENSMUSG00000026563-P,6.019411002479718,5.576709783699239,5.913315638706374,5.089482198528558,5.829329940033965,5.054260454982929,5.699938238370524,4.660532175221,5.403023629280852,,,,,,,,,,
ENSMUSG00000046157-P,5.009333683358467,5.616511841216907,5.913315638706374,5.321179439793231,5.636628215515549,5.527227901172155,5.448185632418104,5.662131822406488,5.79990582984467,,,,,,,,,,
ENSMUSG00000047067-P,6.349779410727252,6.388398595624934,5.179523671264156,5.993351625606638,5.87996968608216,5.162071875264356,5.963159727294443,3.7732982502252463,5.911160717188953,,,,,,,,,,
ENSMUSG00000067928-P,2.766824853024996,2.6645142336908574,4.598518411600886,3.4813634719760502,2.6036294101084696,4.671978631553369,3.5115281415752,4.830812807127612,3.312157763979618,,,,,,,,,,
ENSMUSG00000047181-P,3.279341323049387,5.262319107448428,4.279551140473432,3.945361835709526,4.928521923501977,3.126700195823549,4.51408423217814,2.650896865013016,3.847872573248563,,,,,,,,,,
ENSMUSG00000038880-P,6.15782716528228,6.268602180703143,6.726831691203697,6.531638719393959,6.591993398299907,6.405801495892399,6.626469303268057,6.1437118208118715,6.326896664973563,,,,,,,,,,
ENSMUSG00000034786-P,1.6677928317227733,0.0,1.3795281389769003,0.0,3.605482885367664,2.2830845153777495,2.632788782946068,4.322654555413567,1.692929958963774,,,,,,,,,,
ENSMUSG00000053746-P,0.0,2.940199166381418,0.0,3.685183232254651,4.108527912814123,3.126700195823549,3.860547466983792,0.0,4.149621034948442,,,,,,,,,,
ENSMUSG00000032740-P,6.051338154507971,6.024179045342536,6.92050107099987,6.363661642594106,5.928892047892539,7.049673616734687,7.2466445478050305,5.662131822406488,7.076682974476355,,,,,,,,,,
ENSMUSG00000028701-P,5.500527594987963,4.720587950074849,5.793435752430823,5.258688447768312,5.854871988584815,4.345955003906531,5.670768982910238,5.324676047276037,5.740886364650992,,,,,,,,,,
ENSMUSG00000003360-P,4.682340408871524,2.940199166381418,4.279551140473432,3.945361835709526,5.6068714308092495,4.875744685924701,4.446848420357259,2.0594748867359756,4.611634412683991,,,,,,,,,,
ENSMUSG00000032172-P,0.0,1.2234438598261048,4.155364081244484,2.6050793803100993,2.6036294101084696,2.6220477740184953,2.3678714595610275,1.6379488583154955,2.7187049314574803,,,,,,,,,,
ENSMUSG00000041720-P,7.505528537512023,6.75225029426705,6.613397157915529,6.922759740799744,6.999475212575205,6.870552585594134,6.700499414876002,7.066848170512441,6.514779113629807,,,,,,,,,,
ENSMUSG00000047371-P,6.779575778368836,5.994276967319706,5.988036375957074,5.623526652131811,6.066429214606274,6.088120933176275,6.8511146916515715,3.98053834928957,6.326896664973563,,,,,,,,,,
ENSMUSG00000040761-P,6.966996043579456,6.982916500636724,6.985772031653741,7.093602364796387,6.044397732486755,6.917460531953808,7.022539718874982,7.122580475635362,7.100354499030833,,,,,,,,,,
ENSMUSG00000085207-P,2.766824853024996,0.0,3.0370740861140413,1.824615078778005,0.0,1.194754134453318,2.3678714595610275,1.6379488583154955,1.692929958963774,,,,,,,,,,
ENSMUSG00000024190-P,7.000091030836484,5.655245229564097,5.592578472113042,6.012414969129594,6.448378086366977,5.527227901172155,6.010495614492858,6.4353840748207505,6.965074548233909,,,,,,,,,,
ENSMUSG00000061838-P,6.7409413727807115,6.734272339236524,6.4902766342044345,6.774312607034409,6.81658734395492,6.4909714159610505,5.784066043532815,6.985018854933146,6.460938018360121,,,,,,,,,,
ENSMUSG00000033453-P,2.4207687385058647,1.2234438598261048,0.0,3.108754376311148,3.605482885367664,3.6555262764337826,3.2208840288172538,0.0,2.4505522388752183,,,,,,,,,,
ENSMUSG00000032251-P,6.1281952616300295,5.834697276964955,5.330734012286371,6.1735171807784806,6.088129306976189,6.338453072809291,6.482816640362266,6.267541297475601,6.326896664973563,,,,,,,,,,
ENSMUSG00000048118-P,6.362560521311635,6.477552290068607,6.503072401807943,6.807433753389598,6.066429214606274,6.932763602066561,6.700499414876002,6.1437118208118715,7.213214569786543,,,,,,,,,,
ENSMUSG00000020444-P,7.117845488858641,7.071499357594085,6.967422554895134,7.084623657652109,7.370963439848958,7.270509543768504,7.369734360177665,6.553639072446206,6.9779104999035555,,,,,,,,,,
ENSMUSG00000048175-P,5.275735022818055,6.520144767689819,5.913315638706374,5.765126878455747,6.044397732486755,6.060522309407952,5.756564941911012,5.434448341338299,6.133952293360991,,,,,,,,,,
ENSMUSG00000049744-P,0.787232210800267,0.0,0.0,2.1340565645548835,0.0,0.0,1.6233495238544506,1.0399210909765384,1.081723604305354,,,,,,,,,,
ENSMUSG00000047989-P,6.15782716528228,5.932546715269389,5.010588998162345,5.159563533607588,4.77643656729555,5.785038972365285,6.246260250984161,3.6573275499737368,5.79990582984467,,,,,,,,,,
ENSMUSG00000071253-P,5.936358003344574,6.243401205873559,4.21879344986858,5.742471066877271,6.130574179156854,5.680134981955359,5.05545046399803,6.287184304709906,5.8566054495317035,,,,,,,,,,
ENSMUSG00000045302-P,5.546058152982819,6.2177521827058415,6.503072401807943,5.696063322618166,6.171805906509754,6.26780605104125,5.987021802852615,5.960110414283344,6.201175330465493,,,,,,,,,,
ENSMUSG00000041841-P,10.735628376867927,10.422149329096946,10.466196056761117,10.288725452572953,10.686805088518096,10.307035848572076,10.589522238565396,10.229716315335608,10.709711357947858,,,,,,,,,,
ENSMUSG00000070544-P,8.558206042784082,8.73767325095422,9.263273621072392,8.61338378656907,8.465251186180001,9.567891851048197,9.664462591612608,7.53776320706021,9.251546255160155,,,,,,,,,,
ENSMUSG00000036435-P,4.364259476705536,4.645622168983249,5.179523671264156,4.095934905275212,4.269130157590765,4.251477834197026,5.184883883309079,4.073968251671055,4.320598421947695,,,,,,,,,,
ENSMUSG00000039157-P,6.530536109806408,6.640860243234846,5.894014713481973,6.19035552671513,6.545692125004679,5.882829323390511,6.611196263523109,6.186180275763554,6.727334354136572,,,,,,,,,,
ENSMUSG00000052534-P,8.270166475787532,8.958937857463443,9.068275805424854,8.72737629975895,8.84568971671751,8.93532139999841,8.711701036670272,8.704281962451343,8.739872274083622,,,,,,,,,,
ENSMUSG00000015932-P,9.819933149837611,9.157497835271514,9.182055115078729,9.34825006262145,8.312319403863565,9.687739906663994,9.13658529451356,8.529759276468276,9.522971076659193,,,,,,,,,,
ENSMUSG00000040612-P,8.089765093719155,8.136259292846068,8.452033235062004,8.128181833574159,7.353150471774308,8.197787798059226,7.981785866383119,7.93641774253025,8.213781105091362,,,,,,,,,,
ENSMUSG00000067795-P,2.210638912015096,4.08919421418506,3.788128227865152,3.243935543900742,3.479783603895913,3.796035126538526,3.2208840288172538,0.0,3.1401148593054975,,,,,,,,,,
ENSMUSG00000021010-P,2.210638912015096,4.645622168983249,4.499829307924241,4.232267354256176,2.8265516388306424,2.8963282226334464,3.860547466983792,0.0,3.1401148593054975,,,,,,,,,,
ENSMUSG00000004285-P,10.332288106765931,9.692417345449586,9.520892319599268,9.72711651876228,9.945676105065164,10.064632696804052,10.232081348719149,9.4816659879842,10.005958790911585,,,,,,,,,,
ENSMUSG00000044927-P,1.293677047789881,2.940199166381418,3.0370740861140413,2.793193551827114,2.339852946915775,1.8392003079611083,1.6233495238544506,0.0,2.4505522388752183,,,,,,,,,,
ENSMUSG00000027782-P,6.731118921912716,6.082185763368701,6.411022992541785,6.223453861513056,5.694361485086104,6.449014868545527,5.938896327489427,6.008247338509236,5.740886364650992,,,,,,,,,,
ENSMUSG00000038064-P,3.279341323049387,2.940199166381418,2.0716477656372323,3.3675282693871327,3.479783603895913,3.126700195823549,3.960350930422987,1.0399210909765384,3.604739428120841,,,,,,,,,,
ENSMUSG00000005575-P,7.464619475256765,7.0130525194197455,6.9300082463394475,7.669045309108851,6.481550817862424,6.7374538338274315,7.1963577155274745,6.960760476792537,7.287271814773184,,,,,,,,,,
ENSMUSG00000029034-P,4.873058051462689,5.103323996295153,4.019471494383472,4.676598809853049,2.8265516388306424,4.518156736536309,4.51408423217814,5.286147301772223,4.853700360322351,,,,,,,,,,
ENSMUSG00000034768-P,4.203064127328059,5.046177925717404,2.888953683480583,4.47147194203123,2.8265516388306424,4.251477834197026,4.05369461019873,6.054829852279387,4.05587983054342,,,,,,,,,,
ENSMUSG00000017802-P,2.6041479815972304,4.299426585352096,5.080553982860714,4.295888232083969,3.479783603895913,3.796035126538526,3.373512855805496,3.8806363051174015,4.3990438140965855,,,,,,,,,,
ENSMUSG00000032050-P,8.807575271187611,8.803813140615564,8.98635148329918,8.591366129893984,8.47351916669397,8.888999969936707,9.06271961383142,8.28307846863457,8.93679899681659,,,,,,,,,,
ENSMUSG00000050856-P,11.066203965890782,10.309797787514777,10.183796073497335,10.32348667955003,10.47047189664247,10.650303680355783,10.970064429651062,10.054539040453612,10.903811049462515,,,,,,,,,,
ENSMUSG00000028051-P,0.0,0.0,0.0,0.0,2.8265516388306424,0.0,0.0,1.6379488583154955,0.0,,,,,,,,,,
ENSMUSG00000056952-P,5.953355505897904,5.359346681082597,5.5438741047715006,6.621291760519557,6.088129306976189,6.8863586382520205,6.951550567814336,4.830812807127612,7.088567286063514,,,,,,,,,,
ENSMUSG00000047547-P,8.960424540691074,8.73767325095422,7.928830051200418,8.569007236767845,7.260629200858302,8.387440392365392,8.675446968870425,8.704281962451343,8.353307719144075,,,,,,,,,,
ENSMUSG00000027598-P,5.7736343526131595,5.31164843185668,5.387043024828433,6.086244989960619,4.928521923501977,6.003688828004928,5.377729473352215,5.030488625837066,5.8566054495317035,,,,,,,,,,
ENSMUSG00000060227-P,7.709381944932796,7.425294927302427,7.367963685531825,7.188847133234496,6.952926849465054,7.926847100769448,7.405588217298371,7.122580475635362,7.939739944126996,,,,,,,,,,
ENSMUSG00000024576-P,8.723377035294329,8.392719505368696,8.411885953653515,8.416353082811957,7.970648836356005,8.761961876498994,8.44505404134676,9.123016128220366,8.650499657960811,,,,,,,,,,
ENSMUSG00000030697-P,4.640973373393884,5.31164843185668,5.662684334805726,5.623526652131811,3.721102579225948,3.6555262764337826,4.05369461019873,3.8806363051174015,4.320598421947695,,,,,,,,,,
ENSMUSG00000024191-P,3.737462602565348,4.08919421418506,5.179523671264156,4.856157757026546,4.8795867937005015,3.924065673765836,4.141364133435049,5.805240594843878,4.544192630379789,,,,,,,,,,
ENSMUSG00000030286-P,7.458679464716101,7.90671730406806,7.082723213139856,6.881881701849559,7.260629200858302,7.233914410664486,7.1963577155274745,6.677889559275795,6.939054867060317,,,,,,,,,,
ENSMUSG00000031970-P,4.312503369902026,2.6645142336908574,0.0,2.9595846507288517,2.339852946915775,2.8963282226334464,2.8565246424054846,2.0594748867359756,4.05587983054342,,,,,,,,,,
