Gene,ctx_direction,Metabolite,cpx_direction,VECPAC r,VECPAC p,VECPAC n,DSS r,DSS p,DSS n,LPS r,LPS p,LPS n,Pooled r,Pooled p,Pooled n,Consistent,Sign,Pooled FDR,edge_direction
ENSMUSG00000068742-C,1.0,"1,2-Bis(trimethylsiloxy)cyclohexene",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000068742-C,1.0,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",1.0,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,1.0
ENSMUSG00000068742-C,1.0,L-Threonine,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000068742-C,1.0,Luciferin,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000068742-C,1.0,Octanoic acid,1.0,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,1.0
ENSMUSG00000068921-C,1.0,"1,2-Bis(trimethylsiloxy)cyclohexene",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000068921-C,1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000068921-C,1.0,Chlorobenzilate ,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000068921-C,1.0,L-Threonine,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000068921-C,1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000069020-C,1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000069020-C,1.0,Chlorobenzilate ,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000069020-C,1.0,L-Glutamic acid,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000069020-C,1.0,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000069020-C,1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000069020-C,1.0,Tyr-Val,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000069072-C,-1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000069072-C,-1.0,"2(5H)-Furanone, 4-(hydroxymethyl)",1.0,,,0,-0.5,0.6666666666666666,3,-1.0,0.0,3,-0.9523809523809524,0.0002604000243872,8,True,-,0.0117742766453861,-1.0
ENSMUSG00000069072-C,-1.0,2-Cyanobenzaldehyde,,,,0,,,0,-1.0,0.0,3,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000069072-C,-1.0,"4,5-Dihydro-1H-pyrazole",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000069072-C,-1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000069072-C,-1.0,Adipoyl-L-carnitine,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000069072-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000069072-C,-1.0,Heptanoic acid,1.0,,,0,-1.0,0.0,3,-1.0,0.0,3,-0.9639253854237598,0.0001142141982578,8,True,-,0.0051969123520865,-1.0
ENSMUSG00000069072-C,-1.0,Sarcosine,,,,0,,,0,,,0,-1.0,1.4042654220543602e-24,5,True,-,6.447514612070602e-23,
ENSMUSG00000069072-C,-1.0,Stearic acid,1.0,,,0,-1.0,0.0,3,,,0,-0.9910312089651148,1.4561252916129403e-05,7,True,-,0.0006667659597398,-1.0
ENSMUSG00000069072-C,-1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000069089-C,-1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000069089-C,-1.0,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000069089-C,-1.0,L-Threonine,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000069089-C,-1.0,Sulindac,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000069089-C,-1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000069206-C,1.0,"1,2-Bis(trimethylsiloxy)cyclohexene",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000069206-C,1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0,
ENSMUSG00000069206-C,1.0,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,-1.0
ENSMUSG00000069206-C,1.0,L-Threonine,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000069206-C,1.0,Octadecanoic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000069206-C,1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000069206-C,1.0,Tyr-Val,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000069670-C,-1.0,"2-Butene-1,4-diol",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000069670-C,-1.0,3-Hydroxymethyl-2-trimethylsilyloxypentane,,,,0,,,0,1.0,0.0,3,1.0,0.0,4,True,+,0.0,
ENSMUSG00000069670-C,-1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000069670-C,-1.0,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,1.0
ENSMUSG00000069670-C,-1.0,6-Nitroveratryl alcohol,,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000069670-C,-1.0,Chlorobenzilate ,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000069670-C,-1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000069763-C,1.0,"1,2-Bis(trimethylsiloxy)cyclohexene",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000069763-C,1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0,
ENSMUSG00000069763-C,1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000069763-C,1.0,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,-1.0
ENSMUSG00000069763-C,1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000069763-C,1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000069769-C,-1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000069769-C,-1.0,"2-Butene-1,4-diol",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000069769-C,-1.0,2-Cyanobenzaldehyde,,,,0,,,0,-1.0,0.0,3,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000069769-C,-1.0,2-Methyl-3-pentanol,-1.0,,,0,,,0,-1.0,0.0,3,-1.0,1.4042654220543602e-24,5,True,-,6.447514612070602e-23,1.0
ENSMUSG00000069769-C,-1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000069769-C,-1.0,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,1.0
ENSMUSG00000069769-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000069769-C,-1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000070407-C,1.0,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",1.0,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,1.0
ENSMUSG00000070407-C,1.0,L-Threonine,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000070407-C,1.0,Luciferin,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000070407-C,1.0,Octadecanoic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000070407-C,1.0,Octanoic acid,1.0,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,1.0
ENSMUSG00000070407-C,1.0,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",1.0,,,0,,,0,0.8660254037844387,0.3333333333333332,3,0.9549937104572924,0.0008055353363017,7,True,+,0.035515166358216,1.0
ENSMUSG00000070407-C,1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000070871-C,-1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0,
ENSMUSG00000070871-C,-1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000070871-C,-1.0,"4,5-Dihydro-1H-pyrazole",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000070871-C,-1.0,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,1.0
ENSMUSG00000070871-C,-1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000071531-C,-1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000071531-C,-1.0,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,1.0
ENSMUSG00000071531-C,-1.0,Chlorobenzilate ,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000071531-C,-1.0,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000071531-C,-1.0,L-Threonine,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000071531-C,-1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000071636-C,-1.0,"2-Butene-1,4-diol",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000071636-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000071636-C,-1.0,Chlorobenzilate ,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000071636-C,-1.0,Pinosylvin,1.0,,,0,0.8660254037844387,0.3333333333333332,3,1.0,0.0,3,0.9856107606091624,0.0003090856678496,6,True,+,0.0139052204965426,-1.0
ENSMUSG00000071637-C,1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000071637-C,1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000071637-C,1.0,Adipoyl-L-carnitine,,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000071637-C,1.0,Chlorobenzilate ,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000071637-C,1.0,L-Norleucine,,,,0,,,0,1.0,0.0,3,1.0,1.4042654220543602e-24,5,True,+,6.447514612070602e-23,
ENSMUSG00000071637-C,1.0,L-Threonine,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000071637-C,1.0,Octadecanoic acid,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000071648-C,1.0,"2-Butene-1,4-diol",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000071648-C,1.0,Benzeneacetic acid,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000071648-C,1.0,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000071648-C,1.0,"Naringenin 4',7-dimethylether",,,,0,1.0,0.0,3,,,0,1.0,1.4042654220543602e-24,5,True,+,6.447514612070602e-23,
ENSMUSG00000071648-C,1.0,Sulindac,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000071711-C,1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000071711-C,1.0,2-Cyanobenzaldehyde,,,,0,,,0,-1.0,0.0,3,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000071711-C,1.0,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",1.0,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,1.0
ENSMUSG00000071711-C,1.0,alpha-Hydroxyisobutyric acid,1.0,,,0,,,0,-1.0,0.0,3,-1.0,1.4042654220543602e-24,5,True,-,6.447514612070602e-23,1.0
ENSMUSG00000071711-C,1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000071711-C,1.0,Octanoic acid,1.0,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,1.0
ENSMUSG00000071711-C,1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000072115-C,-1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000072115-C,-1.0,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,1.0
ENSMUSG00000072115-C,-1.0,6-Nitroveratryl alcohol,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000072115-C,-1.0,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000072844-C,1.0,"2,4,6-Cycloheptatrien-1-one",,,,0,,,0,,,0,-1.0,1.4042654220543602e-24,5,True,-,6.447514612070602e-23,
ENSMUSG00000072844-C,1.0,3-Hydroxymethyl-2-trimethylsilyloxypentane,,,,0,,,0,1.0,0.0,3,1.0,0.0,4,True,+,0.0,
ENSMUSG00000072844-C,1.0,L-Glutamic acid,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000072844-C,1.0,L-Serine,,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000072844-C,1.0,Octadecanoic acid,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000072844-C,1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000072893-C,-1.0,"2-Butene-1,4-diol",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000072893-C,-1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000072893-C,-1.0,3-Hydroxymethyl-2-trimethylsilyloxypentane,,,,0,,,0,1.0,0.0,3,1.0,0.0,4,True,+,0.0,
ENSMUSG00000072893-C,-1.0,"4,5-Dihydro-1H-pyrazole",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000072893-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000072893-C,-1.0,L-Glutamic acid,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000072893-C,-1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000073374-C,-1.0,"3,4,5-Trimethoxyamphetamine",-1.0,,,0,1.0,0.0,3,1.0,0.0,3,0.9642857142857144,0.0004541491691941,7,True,+,0.0202515528430402,1.0
ENSMUSG00000073374-C,-1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0,
ENSMUSG00000073374-C,-1.0,2-Ethyl-1-butanol,-1.0,,,0,,,0,1.0,0.0,3,1.0,1.4042654220543602e-24,5,True,+,6.447514612070602e-23,1.0
ENSMUSG00000073374-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000073374-C,-1.0,Chlorobenzilate ,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000073374-C,-1.0,Cholesterol,1.0,,,0,1.0,0.0,3,-0.5,0.6666666666666666,3,0.9285714285714288,0.0008629681828999,8,True,+,0.0378249224632949,-1.0
ENSMUSG00000073374-C,-1.0,L-Threonine,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000073374-C,-1.0,L-Valine,-1.0,,,0,1.0,0.0,3,1.0,0.0,3,0.934148484292342,0.000679105745231,8,True,+,0.0301109833574916,1.0
ENSMUSG00000073374-C,-1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000073664-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000073664-C,-1.0,L-Threonine,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000073664-C,-1.0,Sulindac,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000073664-C,-1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000073702-C,1.0,"1,2-Bis(trimethylsiloxy)cyclohexene",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000073702-C,1.0,Chlorobenzilate ,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000073702-C,1.0,L-Threonine,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000073702-C,1.0,Octadecanoic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000073702-C,1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000073705-C,1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0,
ENSMUSG00000073705-C,1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000073705-C,1.0,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000073755-C,1.0,Chlorobenzilate ,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000073755-C,1.0,L-Glutamic acid,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000073755-C,1.0,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000074136-C,1.0,"2-Butene-1,4-diol",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000074136-C,1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000074136-C,1.0,Chlorobenzilate ,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000074136-C,1.0,Supraene,1.0,,,0,,,0,,,0,-1.0,1.4042654220543602e-24,5,True,-,6.447514612070602e-23,1.0
ENSMUSG00000074220-C,-1.0,"2-Butene-1,4-diol",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000074220-C,-1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000074220-C,-1.0,3-Hydroxymethyl-2-trimethylsilyloxypentane,,,,0,,,0,1.0,0.0,3,1.0,0.0,4,True,+,0.0,
ENSMUSG00000074220-C,-1.0,Chlorobenzilate ,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000074220-C,-1.0,Luciferin,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000074220-C,-1.0,Octadecanoic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000074220-C,-1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000074252-C,-1.0,"2-Butene-1,4-diol",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000074252-C,-1.0,"4,5-Dihydro-1H-pyrazole",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000074252-C,-1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000074252-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000074384-C,-1.0,"2-Butene-1,4-diol",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000074384-C,-1.0,3-Hydroxymethyl-2-trimethylsilyloxypentane,,,,0,,,0,-1.0,0.0,3,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000074384-C,-1.0,Trimethylolpropane,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000074384-C,-1.0,Tyr-Val,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000074656-C,1.0,Chlorobenzilate ,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000074656-C,1.0,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000074916-C,-1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0,
ENSMUSG00000074916-C,-1.0,"2-Butene-1,4-diol",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000074916-C,-1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000074916-C,-1.0,Chlorobenzilate ,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000074916-C,-1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000074916-C,-1.0,Trimethylolpropane,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000075254-C,-1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000075254-C,-1.0,"4,5-Dihydro-1H-pyrazole",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000075254-C,-1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000075254-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000075254-C,-1.0,L-Threonine,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000075254-C,-1.0,m-Toluic acid,1.0,,,0,-1.0,0.0,3,-1.0,0.0,3,-0.9700772721497396,6.548558831120661e-05,8,True,-,0.0029862129161636,-1.0
ENSMUSG00000075254-C,-1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000078091-C,1.0,"1,2-Bis(trimethylsiloxy)cyclohexene",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000078091-C,1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000078091-C,1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000078091-C,1.0,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,-1.0
ENSMUSG00000078091-C,1.0,6-Nitroveratryl alcohol,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000078091-C,1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000078091-C,1.0,Diclofenac,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000078091-C,1.0,L-Threonine,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000078439-C,1.0,"1,2-Bis(trimethylsiloxy)cyclohexene",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000078439-C,1.0,"2-Butene-1,4-diol",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000078439-C,1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000078451-C,-1.0,"3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal",,,,0,0.5,0.6666666666666666,3,1.0,0.0,3,0.9285714285714288,0.0008629681828999,8,True,+,0.0378249224632949,
ENSMUSG00000078451-C,-1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000078451-C,-1.0,"4,5-Dihydro-1H-pyrazole",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000078451-C,-1.0,"l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester",-1.0,,,0,,,0,,,0,1.0,1.4042654220543602e-24,5,True,+,6.447514612070602e-23,1.0
ENSMUSG00000078451-C,-1.0,Salsoline,1.0,,,0,-1.0,0.0,3,,,0,-1.0,0.0,7,True,-,0.0,-1.0
ENSMUSG00000078451-C,-1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000078532-C,-1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0,
ENSMUSG00000078532-C,-1.0,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",1.0,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,-1.0
