,LPS934_150124,LPS935_150124,LPS936_150124,LPS939_150124,LPS940_150124,LPS941_150124,LPS942_150124
"Benzene, 1,1'-(1,2-cyclobutanediyl)bis-",182765.6268,614878.99,176662.8643,699012.2248,397797.3202,95155.00145,828393.5796
"Benzene, 1,3-bis(1,1-dimethylethyl)-",817403.7008,985307.5265,779323.3851,959501.8724,875628.0134,1050031.855,987688.0484
"Benzene, 3-cyclohexen-1-yl-",68976.11186,184907.0595,135438.2359,371898.717,35709.16429,214879.7725,239487.2198
"Benzene, 4-ethenyl-1,2-dimethoxy-",8486.211579,17978.52445,11201.05131,11612.30571,10294.12374,9705.061981,10934.98994
Benzeneacetamide,0,0,3576282.365,3726086.425,1389361.26,0,1227574.98
Benzeneacetic acid,8444.235891,10488.19265,12931.90245,11570.20734,13729.75396,10957.34207,7891.967422
"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",3860483.053,6048527.498,0,7938042.735,0,4957795.036,4126716.8
"Benzenemethanamine, 2,3-dimethoxy-",106128.0657,127903.9768,139349.0029,128388.622,157948.8073,139076.5437,136202.2798
"Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-",0,1693366.904,0,0,0,0,0
Benzenepropanoic acid,3137331.498,3626305.247,4728401.485,4854716.243,4625737.763,1137271.163,3453185.365
"Benzimidazole, 5-trifluoromethyl-2-methyl-",55386.49575,59623.18937,70051.02344,63425.82964,73036.69147,84292.25064,67454.01418
"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza-",9997.468846,0,10700.91816,6523.242912,0,7169.308838,0
"Benzoic acid, methyl ester",0,437088.1898,624566.244,274840.2297,0,293990.5069,0
"Benzoic acid, pentadecyl ester",40779.67713,52423.68545,51630.53438,47697.21026,51786.99766,49046.22346,52595.91961
Benzoic Acid,157084.9411,193245.1476,158108.1675,147468.8412,196410.7624,163917.4756,317556.0316
Benzoin,330500.0602,373051.5448,166589.3933,105092.5823,0,0,0
Benzophenone,26635.75313,31407.93845,28973.16429,31058.98166,31626.5353,26707.7913,33516.79261
Benzyl alcohol,9832254.357,10043081.18,12243464.48,8611151.745,15531695.98,12107572.3,9451807.105
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)-",0,0,0,0,0,0,6629.979463
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",1637.319399,2101.885498,2249.833694,2319.242917,2313.037467,1746.590614,1961.12797
beta-D-Glucopyranose,24.24078193,49.70815077,22.25277104,29.05749208,66.10143184,0,74.85892815
beta-Hydroxypyruvic acid,40323.81691,57803.05636,5874.962634,5419.743227,7972.473134,6208.532391,3561.648913
beta-Lyxopyranose,6421.744311,9652.844554,8031.78489,7150.798645,8428.279688,6353.763536,5013.213951
beta-Methylphenethylamine,28826.76624,49516.85495,46428.90569,56695.53686,0,31724.84617,0
 5-Hydroxyhexanoic acid,78.5884861,0,0,202.4602198,318.9029917,176.1219021,184.5481347
Bis(trimethylsilyl)acetylene,2684223307,2886958099,2406124283,2612657403,4935795719,4045261249,3719254320
Bis(trimethylsilyl)histidine,509983.3967,641479.3233,598219.1672,420045.2878,349818.1316,362736.9253,432768.1599
Boric acid,411682.733,464633.3486,533005.8616,439536.4007,537882.332,494542.6093,592123.1985
"Butanal, 2,3,4-tris[(trimethylsilyl)oxy]-, O-methyloxime, [R-(R*,R*)]-",0,367.7482776,0,204.0551503,0,1073.067296,286.6798857
Butanedioic acid,97558885.37,43795085.73,196528176.7,138544018.8,89792655.81,98054459.25,55284896.97
"Butanoic acid, 2-methyl-3-[(trimethylsilyl)oxy]-",728098.4932,0,1268377.159,887396.6202,0,1102891.555,0
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",9.804770348,11.78227891,12.21214374,11.26983515,12.11976903,12.67311272,12.72945997
Butylated Hydroxytoluene,666408.0687,567290.4275,659832.8702,569557.985,543336.3938,524231.6644,522443.2177
Butylmethylamine,0,124192.953,118099.1066,0,0,0,119901.4674
Butyrovanillone,0,144687.0039,0,0,0,119416.6131,0
Cadaverine,0.001814183,0,0.006367941,0,0.002224661,0.000521781,0
Campesterol,542028.5553,696612.3663,464012.5796,563015.0922,858380.2212,332991.8177,724362.586
"Carbonic acid, eicosyl vinyl ester ",428.883264,11721.57564,70303.4716,9868.548366,676.5181611,9774.980984,56099.80585
"Carbonic diamide, N,N'-dibutyl-N'-methyl-",0,0,0,81425.46891,0,0,58052.7472
Carfentrazone-ethyl,0,0,0.000179448,0.007145872,0.006515383,0,0.004627503
"Cephalotaxine, 3-deoxy-3,11-epoxy-, (3alpha,11alpha)-",211726.4063,0,0,0,0,0,0
"Cetaben, N,O-bis(trimethylsilyl)-",0,251783.4971,0,0,0,0,0
"Cholest-22-ene-21-ol, 3,5-dehydro-6-methoxy-, pivalate",0,0,0,0,0,29686.77107,0
"Cholest-5-ene, 3-(1-oxobuthoxy)-",0,0,0,198.8956015,0,257.3741172,0
"Cholest-7-en-3-ol, (3beta,5alpha)-",5546.782952,4075.671333,3948.902944,8304.915098,5639.761499,2188.901839,0
"Cholesta-2,4-diene",0,0,0,0,0,0,0
"Cholesta-3,5-dien-7-one",0.000352709,0,0.000841884,0.000186662,0,0.000867164,0.002440885
"Cholesta-3,5-diene ",44860.92981,48022.61137,39494.73044,99693.56448,85288.29006,36687.65846,158505.1183
"Cholesterol, pentafluoropropionate",0,0,0,0,0,0,0
Cholesterol,476234.1464,147281.7289,381443.8926,500021.7017,203216.9277,2356.00201,182549.8023
Cinnamic acid,30709.98811,0,0,6534.10699,6380.453843,7590.459427,0
cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,561.9809087,926.8662606,1138.149566,1017.329426,714.4189077,1455.668221,725.3796725
"cis-4,5-Dihydroxy-o-dithiane, 2O-",232049.9197,226270.0396,238630.9608,219882.6657,280342.3783,222900.1008,264202.0845
Citric acid,758931.2545,985771.5636,1090851.088,884688.7899,851433.432,838327.7944,699999.7223
Cyclo-(l-leucyl-l-phenylalanyl) ,6814.88335,10026.96018,7444.529869,8976.74381,0,0,6303.448267
Cyclo(L-prolyl-L-valine) ,0,0,0,238564.5925,0,0,0
cyclobutanecarboxylic acid,269709.8625,309349.739,0,316477.1338,305474.435,291380.9662,387673.3842
Cyclobutanol,2748475.807,0,3049204.259,10114692.75,0,0,0
Cyclohexanol,27185.67707,31899.81252,33033.13196,32760.39835,34454.00028,33012.89829,35243.65442
"Cyclohexanone, 3,3,5-trimethyl-",16519196.11,16644675.68,17390107.21,16682846.26,17402217.65,17350935.37,17831755.59
"Cyclohexene, 3-butyl-3-methyl-1-trimethylsilyloxy-",36416.59546,46120.75718,40868.05932,43448.22767,31569.78829,0,30294.50902
"Cyclohexene, 3,3-dimethyl-1-(trimethylsilyloxy)-",0,0,0,0,0,0,0
"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",17733.87436,17534.87217,16660.2741,9957.2112,13899.38598,11899.20367,9680.891466
"Cyclopentanone, 2,2,4-trimethyl-",3336.595132,1617.487645,6851.993458,1828.752917,12190.48434,7583.435321,0
D-(-)-Citramalic acid,0,0,0,0,285.253693,122.6977145,317.0254169
"D-(-)-Fructofuranose, pentakis",164812.3325,360468.0103,53702.41517,235108.9613,239415.4149,22073.50165,7156.128091
"D-(-)-Lyxose, tetrakis",0,0,0,0,0,0,27211.73554
"D-(-)-Ribofuranose, tetrakis",445131.7741,731755.2109,449461.3297,946896.7228,510654.7813,435581.5476,1154855.66
D-(+)-Glucosamine,0,0,0,0,0,0,944.5783431
"D-(+)-Ribono-1,4-lactone (R,S,R)-",121.883308,314.266009,158.2604895,295.0067959,249.596624,453.6099384,56.08193497
"D-(+)-Talofuranose, pentakis",639122.6599,1038781.068,1007816.001,988961.8358,516461.6681,681394.2313,307273.3119
"D-(+)-Xylose, tetrakis",0,0,0,0,0,0,0
D-Arabinose,25273.35331,51548.79876,39986.28822,48890.06329,40139.06043,43476.84458,12879.19303
"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-",6975883.966,4617446.884,7257928.586,6334197.756,8897772.706,9985887.945,7346205.77
D-Fructose,375.1220216,460.0815602,756.9067577,115.0486597,301.8673875,801.0111029,165.8483197
D-Fucitol,0,0,0,0,0,0,0
"D-Isoleucine, N-acetyl-",773179.2494,865434.5788,961149.9959,546779.055,547651.3442,454985.0308,606891.0024
D-Leucylglycylglycine,494102.3059,834243.6662,781976.8162,488044.605,611889.1425,650917.9696,754172.0167
D-Mannose,103662202.7,191908224.5,183899751.5,142083649.9,122824513.5,255757518.8,289907436.5
D-Ornithine,0,252401.5859,0,0,0,0,0
D-Proline,139689.0061,269210.1178,0,39948.62134,0,168137.1886,503.3504575
"D-Psicofuranose, pentakis",11409270.51,14232695.07,12567781.54,13677031.55,13704816.22,18094342.29,9359962.558
D-Ribose,14931.31192,0,0,0,0,0,0
D-Threitol,14011.20893,13458.09431,15480.37327,9845.846338,13646.50907,11706.23401,13179.8399
"D-Xylofuranose, 1,2,3,5-tetrakis-O-",1009199.605,33698.65419,1340131.568,1523855.167,1230287.652,1469571.059,1580442.19
Decanoic acid,719379.75,788341.6646,642082.7967,843631.1769,855637.5995,934437.8043,966311.2545
Dehydronorketamine,30346.78892,55550.58955,0,23019.47769,49154.62232,27882.48318,74308.33062
Delorazepam,193015.7315,1084131.507,842543.6981,1033168.787,2211903.664,1784393.828,1355809.794
Deoxycholic Acid,0,0,0,0,6049.971901,7353.879791,7039.307838
Desmosterol,4225.459267,8192.296504,16171.30105,4598.705279,3865.274705,5504.977686,4610.533262
Dicyclohexylamine,4673023.459,0,3041599.888,0,5650492.069,3260268.946,3256357.393
Dihydrouracil,451121.7128,461622.6482,711955.1061,626511.332,541228.2518,888275.0644,347462.9418
Dimethyl fumarate,8657.917807,30054.20594,29204.35565,32703.86794,31115.99634,29104.85343,31968.81421
"Dimethyl hexopyranosiduronate, alpha-D-",1928578.28,4053327.449,2141500.87,2725013.137,2107046.558,3225503.982,854262.9476
Dinoseb ,628.8171526,750.2063017,756.1344876,729.1842455,915.4755811,1082.398726,1144.462861
Diphenyl ether,27103.62312,34363.47717,32357.34564,35423.04614,35510.22904,30999.37512,38658.67397
DL-Glyceraldehyde,198.4926888,258.2101653,199.00533,271.6231518,239.1131508,171.3291462,315.0369957
DL-Ornithine,137959.2383,252412.4719,326817.1985,192474.417,0,219568.3291,266431.7388
DL-Phenylalanine,150485448.6,312365017.2,291999794.4,181869899.7,213854113.6,223724507.2,234928382
"DL-Proline, 5-oxo-",272829.3009,82560.22488,0,184112.3302,150651.0218,610443.2957,0
Dobutamine,207803.3274,202678.3541,235131.889,0,262889.8914,128875.1537,272367.9536
Doconexent,15641709,76984295.11,39569007.89,51695514.73,85143692.63,61390639.45,61113541.72
Docosyl octyl ether,963963.6312,504019.7878,0,443876.2503,1144801.033,193670.0862,76769.10234
Dodecanamide,0,0,0,0,0,0,0
"Dodecanamide, N-(2-hydroxyethyl)-",909766.6084,1904738.751,648419.995,1162121.383,2955115.308,1252472.277,3841768.721
"Dodecane, 4,6-dimethyl-",190465.7199,103027.083,124.619343,115736.7108,1580129.524,217172.9056,11157.24595
"Dodecanoic acid, 1-methylethyl ester",0,5845.599553,0,19.83486752,13619.92967,0,13762.17561
Dodecanoic acid,311577.963,369152.1985,351521.9003,371349.1784,409908.8579,389282.2252,402925.6787
Dodecylcyclohexane,2450669.574,2966738.576,3007835.306,2924287.977,3130006.27,3000889.654,3194915.864
Dopamine,0,3571912.341,2925757.151,0,0,2036072.875,0
Ecgonine,0,0,0,0,0,0,0
Eicosapentaenoic acid,0,0,0,0,0,0,0
Erythritol,6720034.788,6758497.255,9052349.138,8016537.833,6202717.263,7202656.903,4358868.738
"Erythrono-1,4-lactone, (Z)-",139957.4525,156633.3416,179172.9421,143187.9074,132329.0124,106318.839,120345.0108
"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-",0,0,0,0,0,0,0
"Ethanol, 2-(9-octadecenyloxy)-",763.7795948,25932.87007,885.4052002,0,0,3813.987597,17078.9823
Ethanolamine,211348716.2,263051048.4,276778616.4,252629534.6,234849296.6,206489854.5,171554509.9
"Ethanone, 1-(2,5-dimethoxyphenyl)-",464233.4653,426360.0896,747877.7636,0,562519.6155,826077.7096,524577.5247
"Ethanone, 1-(5-methoxy-2-methyl-3(1H)-indolyl)-",9394.811889,10205.71964,11947.40005,14687.00322,13933.82146,4627.867728,9967.912176
Ethyl alpha-D-glucopyranoside,2881.927066,3736.925737,11.43860827,4680.003067,3324.126363,4468.459451,1511.461456
Ethyl cis-2-trimethylsilyl-cyclopropane-1-carboxylate,8510576.566,1402863.052,2540075.028,0,1823763.129,8022167.066,7704151.391
Fenitrothion,10328107.64,3499935.606,4078697.122,4080661.436,4394592.177,4298816.418,13115901.47
"Furan-2-carboxaldehyde, 5-(1-piperidyl)-",0,0,0,0,0,0,0
"Furan, 2-pentyl-",69486.07186,70514.41534,68961.24294,69322.03527,62488.79539,66442.3845,66071.58454
Galactopyranose,84573.10657,232110.9804,31297.43111,131858.1022,214485.5518,292924.8002,199664.159
Gln-Ala,586.4683489,771.2830634,687.2620919,559.9157236,479.4836026,388.4691359,434.4985106
Glucopyranose,3098.883844,11657.90901,32418.47441,18290.83042,4307.699725,5142.958543,5210.092074
Glucose,48000.01674,115107.2789,107267.1569,70343.00725,85646.42952,122596.2208,60231.69591
Glyceric acid,7267.606515,16930.42479,14963.09845,12582.41597,13408.35499,13352.16576,7975.295191
Glycine,59506635.56,80642750.97,85399575.78,93600238.49,132635197.4,127962153.9,159375897.6
"Glycine, N-(1-oxobutyl)-",787535.1939,2319718.303,1203583.604,1924152.728,545922.4266,682022.4756,460923.8754
"Glycine, N-(N-DL-leucylglycyl)-",339405.359,440396.2601,454774.4557,367197.7203,617979.7481,415857.6399,475165.5128
"Glycine, N-[4-[(trimethylsilyl)oxy]benzoyl]-",0,0,14998.70747,0,5930.499402,0,14113.51069
Glycolic acid,28324684.83,34717717.52,35000422.77,30421213.14,23037332.62,30146490.67,22971909.31
Glycyl-l-glutamine,0,0,0,304077.8093,0,0,0
Glyoxime,68248.77536,72572.35424,66104.92364,0,64550.77447,83798.53658,0
Guanabenz,191149606.6,187275927.5,201545876.7,191261569.4,195421641.9,197414499.8,202421092.9
"Guanidine, N,N-dimethyl-",56415332.73,73878848.33,68218245.72,42148720.06,73454884.68,72046053.96,56927296.4
"Gulonic acid, gamma-lactone",0,0,229252.8713,0,0,0,0
Heptadecanoic acid,3732590.669,4177746.046,4230112.18,4638970.443,4954596.745,5109592.525,5275070.939
Heptanoic acid,663602.8643,657010.9604,616147.5823,631276.1883,754471.5028,709406.739,0
Hexanedioic acid,156486.8267,151815.241,164352.1262,164670.2492,85127.86697,0,136425.7839
Hexanoic acid,24396596.61,24914877.72,25209710.34,23607812.81,27547741.67,25676122.52,28473294.15
Hexanoylglycine,6308.145278,30238.81372,7124.256533,15155.7931,4100.831384,1867.076382,4842.209886
Hippuric acid,2144255.32,2054919.735,1580864.937,4588600.945,2966807.088,1803766.676,3039585.184
Homocysteine thiolactone,0,0,35893.30389,39759.54795,0,0,0
Hydantoic acid,2377.859761,2453.99775,3307.123979,3418.547134,801.1001618,2957.118586,0
Hydracrylic acid,1343077.899,1793022.151,1786738.184,1788808.302,1203853.588,1835186.585,1112886.591
Hydroquinidine,44938.72346,147560.3201,217320.1445,33968.44696,32040.11608,168347.0562,32637.86185
Hydroquinone,0,38646.33907,148139.5976,131829.5116,0,73480.09754,120910.0447
Indole-3-carboxaldehyde,7911.999477,0,0,0,6475.30946,0,8582.045219
Indole-3-lactic acid,3062.84934,7597.000331,4785.992822,6060.58625,12664.41679,10854.56935,7911.483306
Indole-5-carboxylic acid,1295.010816,1523.495312,0,1512.980101,1688.697362,0,1695.727743
"Inosose-2, 1,3,4,5,6-pentakis-",68508.71003,79562.60231,87626.30381,78893.16561,84383.85588,73261.96025,74048.05529
Isofucosterol,680.5094388,869.3365305,660.1389001,377.7182296,1153.067411,393.3785152,972.7290283
Isonicotinic Acid,217074.1797,291332.8931,1448063.509,1159367.803,2997552.516,2747915.673,3186532.686
Isopropyl palmitate,2302.049555,2101.174055,2271.313329,2258.62918,2206.298181,2295.109265,2226.336702
"Isoquinoline, 3,4-dihydro-6,7-dimethoxy-1-[4-hydroxybenzyl]-",45532.0272,38945.55483,51474.41353,55051.90429,45586.32418,46819.03128,0
Isoxaben,0,1456.070792,0,7260.529381,1271.905756,1851.942182,1549.813891
Itaconic acid,9392.427716,13043.939,14250.82548,14097.34024,154831.2443,19105.24137,14456.26406
Ketamine ,1828516660,1228877738,2370644417,1821136829,1330721222,1563739413,1357381242
L-(+)-Threose,0,0,0,0,0,0,0
L-5-Oxoproline,43828.87885,49201.23168,55646.35333,47525.83157,38198.59728,45886.32261,41444.96494
L-Alanine,199801908.3,235081501.6,421872665.5,244751019.6,236034883.6,84608612.51,40159048.41
L-Asparagine,671298.1259,468093.0576,0,742901.293,695251.3169,0,401593.2018
L-Aspartic acid,3090282.452,1892025.257,4545308.6,2404015.795,4028356.682,3049229.716,3839959.484
L-Citrulline,0,0,0,0,0,0,0
L-Cysteine,1305779.929,1481059.816,1319168.525,1273488.146,1480828.397,1203664.095,1241811.041
L-Glutamic acid,3062368.494,2448367.422,4433840.254,3614339.333,2840456.702,1982949.641,3407770.289
L-Glutamine,807408.8939,935390.9308,856799.3416,1204067.465,376415.4033,943637.4991,952152.784
l-Histidine ethyl ester,232023260,172671457.1,283910104.2,197255225.7,350966509.9,246259622.6,323831362.6
L-Hydroxyproline,45886.54934,91885.11597,46855.75002,0,0,95228.85428,97709.28006
L-Isoleucine,76887406.1,373127302,235684379.9,179586576.4,14654121.97,67249114.51,24490097.23
L-Leucine,15108176755,18470067501,13565884883,3708091616,15448862288,13094712469,18827043869
L-Lysine,239952657.8,238673315.1,273216227.1,203149291,207005808.7,223635250,248903679.8
"L-Lysine, ethyl ester ",0,0,0,0,0,0,0
L-Methionine,4332448.405,3767905.858,7150776.878,3474354.401,3839458.181,2155660.455,5980382.921
L-Norleucine,0,0,0,0,0,0,0
L-Ornithine,1019029.261,892418.3675,1106473.726,954810.5718,842785.5763,871852.8975,1029611.435
L-Proline,229009225.9,248115194,351632410.9,291886762,292321968.2,0,271535420
L-Threitol,2049.789915,2504.567734,2277.42011,2155.769418,1479.534673,1616.140684,1371.528827
L-Threonine,0,0,0,0,6153648.821,5631026.535,2108280.403
L-Tryptophan,263031732,555044414,637231192.2,866334820.7,1046518649,1296309315,1194874639
"L-Tryptophan, N-acetyl-1",42504.58375,71797.54027,98074.12522,106303.4574,140239.1995,110271.872,113343.599
L-Valine,259403704.9,150210775.5,0,0,0,16709400.91,14656482.32
Lactic Acid,0,36570.30918,16060718.56,0,20150611.46,20910116.39,0
Latanoprost lactone diol,0,138796.1662,143154.1057,143510.145,0,170811.8009,0
Leucylglycine,0,0,0,0,0,0,0
Levulinic acid,369312.1352,366028.7579,353243.732,347778.2678,413740.9451,494668.6428,441664.0505
Luteolin ,5874552.645,1415106.418,8064322.089,157856.1562,7673254.266,0,5137295.151
Malic acid,100842.8722,129106.7888,333196.2392,163594.2895,123358.3672,128170.865,78159.31724
meso-Erythritol,11477888.15,73663558.16,63095922.41,56857625.45,15894778.92,0,48533336.88
Metanephrine,0,0,0,0,0,2912.884706,0
"Methanone, [1-(4-chloropentyl)-1H-indol-3-yl](2,2,3,3-tetramethylcyclopropyl)-",0,0,0,0,0,0,0
"Methanone, [1-(5-chloropentyl)-1H-indol-3-yl](4-methyl-1-naphthalenyl)-",0,2.135754668,0,0,0,0,8.913192968
"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",90968789.8,139062265,96011063.26,174571332.7,20064441.99,98955318.65,167685997.5
"Methyl 2,4-dihydroxybenzoate",0,0,0,0,0,0,0
Methyl alpha-Lyxofuranoside,116160.5313,279146.0337,133482.6913,0,164646.8335,119280.426,224375.617
Methyl aminoacetate,1512.717911,1795.650441,1913.638097,1885.056141,1875.994236,1785.849446,1959.05021
"Methyl galactoside (1R,2S,3S,4R,5R)-",0,0,0,0,296.7895942,0,0
Methyl isovanillate,0,35500.21192,92516.90459,25640.58573,33950.43894,39986.53359,58400.15537
Methyl leucinate,0,0,0,0,0,0,0
Methyl-3-methoxy-5-methyl benzoate,0,13.33047624,12.50233731,10.96786539,9.680266867,8.056270873,9.523513341
Methylmalonic monoamide,819.9051406,0,967.4584483,1344.809252,1085.672405,1793.427773,926.0132168
Methylsuccinic acid,0,0,0,21.97070876,0,23.01236152,0
Mirin,0,0,24087.06145,74174.15936,0,0,0
Mitoxantrone,0,0,0,0,0,0,0
"Morpholine, 4-(2,6-dimethoxybenzoyl)-2,6-dimethyl-",0,0,0,0,0,0,0
"Morpholine, 4-[2,3,4,6-tetrakis-O-(trimethylsilyl)-alpha-d-mannopyranosyl]-",0,168688.2185,0,199102.78,157569.1429,0,0
Myristic acid,33416201.7,37161060.37,33804973.99,36186241.7,38904843.24,37691064.62,36500764.59
"N-(Trifluoroacetyl)-N,O,O'-tris(trimethylsilyl)normetanephrine",342.7121007,0,1444.315874,0,0,1337.00891,121.9829299
N-(Trimethylsilyl)hexanamide,0,0,2442621.051,2650970.79,2457311.577,2652840.425,3039856.208
N-Acetyl-D-galactosamine,1219534.343,0,0,0,0,0,0
N-Acetyl-L-glutamic acid,79770.55696,103350.3904,85327.46121,105750.855,97169.69794,105372.5164,124057.7731
N-Acetyl-L-phenylalanine,0,0,0,0,0,0,0
N-Acetyltyrosine,4155.737639,38210.34426,0,38967.97042,0,0,0
N-alpha-Acetyl-L-Lysine,50221.41761,48945.46544,73709.96155,0,68457.81521,62678.80571,55563.69888
n-Butylamine,515578.0137,481358.1498,551590.2753,527308.833,599619.8292,538047.988,596196.3709
"N-isobutyl-2-(trimethylsilyloxy]-4,5-dihydro-1H-imidazole-1-carboxamide",0,43425.99096,0,19697.58688,0,47386.12388,30414.33543
N-Isobutyl-sec-butylamine,1642839.229,0,1720991.01,1747812.975,1849658.565,0,1891422.225
N-Isobutyrylglycine,0,0,0,0,128773.3022,0,0
N-Isovaleroylglycine,16878.11731,16418.12061,21449.82557,28713.18655,17800.98361,18480.19339,13896.24888
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,31.19211322,54.49213291,35.34292588,63.97373478,0,27.56544597,71.92048883
n-Pentadecanol,46673.64734,26739.97497,97764.65798,0,203494.5031,48493.86492,22483.63058
N-Valerylglycine,14642.13692,37534.56667,24386.67639,47558.82419,0,3477.841057,12428.47282
"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine",0,0,78740.24516,52840.0524,49408.10909,35210.62965,53009.2446
"N,N-Diethyl-2-aminoethanol",19632.15547,22274.53444,20287.59716,24719.43495,27886.1462,23966.51505,26386.39491
"N,N-Dimethyl-2-cyclohexyloxyethylamine",894661.4292,802561.6068,882136.0492,1392276.676,690995.9963,795756.5163,762474.2799
"N,N'-Bis(trimethylsilyl)trifluoroacetamidine",0,0,0,0,0,0,0
"N,O-Bis(trimethylsilyl)carbamate",1970.221758,2562.003749,3153.056213,0,4751.718722,2010.820541,0
Naphthofluorescein,941153.1019,2826871.133,0,0,0,3388253.875,0
Neostigmine ,31042.89467,32170.23974,34018.72807,32519.30202,36294.11693,37802.33961,35891.83452
Niacin,241508.4104,288232.4579,275275.7115,315853.9802,410098.2048,324165.4623,414151.9814
Niacinamide,45143755.33,55641214.23,43185535.31,41818999.02,39612257.61,27796455.11,47596377.98
Niclosamide,22922.64916,25837.72711,29360.36104,33228.13625,57464.32828,79323.4538,57704.23407
Nitrosothymol,0,0,0,0,0,9251.610407,0
Nonadecanoic acid,0,4043.914595,3569.28311,4279.823504,4242.372353,0,4961.406033
Nonanal,38516.63472,38444.68609,35416.22811,38560.50699,38585.69081,40619.72137,36698.92635
Nonanoic acid,0,27302.99962,28733.80112,29309.33566,190.2192115,202.9686114,0
Norketamine,315961177.2,449089186.1,358306607,397428248.3,425801889,312857483,596429517.3
"O-Methyl-N,N'-diisopropylisourea ",0,0,0,0,0,0,1317767015
Oct-1-en-3-ol,0,0,0,0,0,652824.1592,0
"Octadecanamide, N-(2-methylpropyl)-N-nitroso-",0,0,2513.882892,0,0,0,8574.929002
Octan-2-yl palmitate,0,4720195.389,0,3756405.177,4673578.439,3283501.1,4372710.057
"Octanamide, N-(2-hydroxyethyl)-",0,0,0,0,0,0,0
"Octane, 1-propoxy-",2006.804921,4535.169696,1832.079646,4717.338832,6506.09762,6487.761625,6252.84418
Octanoic acid,1735209.774,1827085.214,1494893.121,1751866.838,1959643.266,1959846.523,2159658.583
Octocrylene,13193.26241,13342.05543,4289.517973,0,17583.12195,0,16115.65
Octopamine,32308678.67,118876262.8,0,190284147.2,160025000.6,0,153841496.4
Ornithine,0,0,0,119815846.3,0,0,0
Oxalic acid,781954.759,883035.4407,930460.7146,955119.5418,985414.9014,877942.114,1163103.637
"Oxalic acid, allyl octyl ester",0,0,0,0,0,0,0
p-Hydroxydiisopropylbenzene,953639.223,970499.4249,974224.2403,1006161.691,1129908.823,1072668.652,565576.6908
p-Toluic acid,288.6324735,316.2651859,262.9372573,321.7427249,0,120.0853878,359.698312
Palmitelaidic acid,7342467.245,21962139.1,6309594.998,9714722.572,13980320.43,9549310.482,12766949.66
Palmitic Acid,2220965.777,10094269.4,2067512.704,227610.1576,11600938.43,83077.12899,252187.2509
Pantolactone,141519.9164,154103.7266,172477.6132,163132.7336,186614.4816,185494.1962,184241.6193
Pantothenic acid ,0,0,0,0,0,0,9450537.739
Pentacosanoic acid,0,0,0,0,0,0,0
Pentadecanoic acid,0,4135083.234,3927471.113,0,4756397.275,4370273.463,4758962.633
"Pentanedioic acid, 2-[(trimethylsilyl)oxy]-",0,0,0,0,0,0,0
"Pentanedioic acid, 2,4-bis[(trimethylsilyl)oxy]",0,1275.524869,547.7813246,104.9327734,0,0,0
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",239.1876157,209.1387136,226.4838735,241.4913347,228.6164978,246.5853086,241.4187976
Pentanoic acid,172653.487,114992.1383,141598.6283,120052.8526,123043.0546,91384.36021,96403.88844
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",18616.20529,25548.25402,21860.65746,9305.858123,19986.88463,21951.58043,22108.82909
Pentylone,5372.491345,0,0,0,0,0,0
Petroselinic acid,0,0,0,0,0,0,0
Phenanthridin-6-ol ,0,0,0,0,0,0,0
"Phenol, 3,5-bis(1,1-dimethylethyl)-",0,0,0,0,0,561095.5325,133144.9154
Phenol,346482.2443,333069.2564,359986.8837,326845.6085,399673.408,350430.5943,392871.0571
Phenoxyacetic acid,54888.59609,61475.11064,63838.70561,64999.91155,63252.9061,67763.58058,69381.02344
phenoxyethanol,483420.1846,504303.8999,557945.4942,484336.3712,542103.6755,467111.8373,541034.6512
Phenylalanine,459367633,553263836.3,539954537.8,518936189.3,546590001.2,541844624.1,563762720.7
Phenylpropanolamine,221387418,336027061.7,368585954.2,23795007.75,452374272.2,519791405.5,513197220.8
Phlorizin,14773.19424,0,0,16953.95969,0,0,17823.99458
Phloroglucinol,52848.33667,58008.79648,58595.62157,55771.29956,65020.06138,64604.06795,67925.77054
Phosalone,291739.667,371035.0621,496092.555,281003.1167,257633.5936,162729.8753,189773.0765
Phthalazin-1-one,0,0,0,0,0,0,0
Picolinic acid,1157423.956,1302183.345,516629.1829,1346421.368,1487020.211,1480072.988,1683525.085
