Metabolite 1,Metabolite 2,VECPAC r,VECPAC p-values,VECPAC n,DSS r,DSS p-values,DSS n,LPS r,LPS p-values,LPS n,Consistent?,Can Meta-Analysis Be Calculated?,Meta-Analysis p-value,FDR
"2,4,4'-Trihydroxybenzophenone",N-Acetylaspartic acid,0.5,0.6666666666666667,3,-0.2051956704170308,0.7405819415910722,5,-0.3999999999999999,0.5046315754686911,5,False,False,,
"2,4,4'-Trihydroxybenzophenone",N-Acetyl-L-alanine,-0.5,0.6666666666666667,3,0.5789473684210528,0.3064088215209266,5,0.4857142857142857,0.3287230320699709,6,False,False,,
"2,4,4'-Trihydroxybenzophenone","Naringenin 4',7-dimethylether",,,0,0.6668859288553503,0.2188939813132315,5,0.3590924232298039,0.5528147466433505,5,False,True,0.29667732231328503,0.5295481828271243
"2,4,4'-Trihydroxybenzophenone",N-Caffeoyl-O-methyltyramine,,,0,0.8207826816681234,0.0885870053135437,5,0.3188740696088466,0.5379005604702051,6,False,True,0.24711657236006024,0.4903994207490475
"2,4,4'-Trihydroxybenzophenone",N-Ethylamphetamine,0.5,0.6666666666666667,3,-0.5000000000000001,0.6666666666666667,3,0.1159542071304896,0.826848213385815,6,False,False,,
"2,4,4'-Trihydroxybenzophenone",N-Ethyldiethanolamine,-0.5,0.6666666666666667,3,0.4103913408340617,0.4925357817027974,5,0.8285714285714287,0.0415626822157433,6,False,False,,
"2,4,4'-Trihydroxybenzophenone",Niacin,0.5,0.6666666666666667,3,0.8207826816681234,0.0885870053135437,5,0.8207826816681233,0.0885870053135438,5,True,True,0.07296694569681639,0.23080994216727757
"2,4,4'-Trihydroxybenzophenone",Niacinamide,,,0,0.2894736842105264,0.6366447547494903,5,-0.6571428571428573,0.1561749271137023,6,False,False,,
"2,4,4'-Trihydroxybenzophenone",N-Isobutyrylglycine,-0.5,0.6666666666666667,3,0.368421052631579,0.5417509057946893,5,-0.8116794499134279,0.0498575851013403,6,False,False,,
"2,4,4'-Trihydroxybenzophenone",N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine,-0.5,0.6666666666666667,3,0.948683298050514,0.0513167019494861,4,1.0,0.0,4,False,False,,
"2,4,4'-Trihydroxybenzophenone",N-Methylacetamide,-0.5,0.6666666666666667,3,-0.5407380704358752,0.3467146139768869,5,0.6377481392176932,0.1730711102412597,6,False,False,,
"2,4,4'-Trihydroxybenzophenone",Nonanoic acid,-1.0,0.0,3,0.7631578947368421,0.1333391195318062,5,-0.8207826816681233,0.0885870053135438,5,False,False,,
"2,4,4'-Trihydroxybenzophenone",Norephedrine,-1.0,0.0,3,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,False,False,,
"2,4,4'-Trihydroxybenzophenone",Norketamine,0.8660254037844387,0.3333333333333332,3,0.9746794344808964,0.0048182304681985,5,0.9710083124552245,0.0012485929031976,6,True,True,0.00837294567979931,0.03010308831895789
"2,4,4'-Trihydroxybenzophenone","Norleucine, N-trimethylsilyl-",,,0,,,0,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone",Octacosanol,,,0,-0.5,0.6666666666666667,3,-0.7999999999999999,0.2,4,False,True,0.38562003850434934,0.5816748529868246
"2,4,4'-Trihydroxybenzophenone","Octadecanoic acid, octyl ester",,,0,,,0,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone",Octadecanoic acid,,,0,,,0,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone",Octanoic acid,,,0,0.2108185106778919,0.7891814893221081,4,0.1999999999999999,0.8,4,False,True,0.7706422070478723,0.806740253842803
"2,4,4'-Trihydroxybenzophenone",Octocrylene,,,0,,,0,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone",Oleamide,1.0,0.0,3,0.5642880936468347,0.3217233358243002,5,-0.2571428571428572,0.6227871720116618,6,False,False,,
"2,4,4'-Trihydroxybenzophenone",Oleic Acid,0.0,1.0,3,,,0,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone",Olomoucine,,,0,,,0,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone",Oxalic acid,-0.8660254037844387,0.3333333333333332,3,-0.21629522817435,0.7267670232362577,5,-0.7826908981308054,0.065703848071589,6,True,True,0.2117365592323135,0.45439658343254014
"2,4,4'-Trihydroxybenzophenone","Oxalic acid, di(cyclohexylmethyl) ester",,,0,,,0,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone","Oxymorphone, bis(trimethylsilyl) ether",-0.8660254037844387,0.3333333333333332,3,0.3999999999999999,0.6,4,0.4413674147523747,0.3809392104771887,6,False,False,,
"2,4,4'-Trihydroxybenzophenone",Palmitic Acid,0.5,0.6666666666666667,3,,,0,-0.3999999999999999,0.6,4,False,False,,
"2,4,4'-Trihydroxybenzophenone",Pentadecanoic acid,,,0,,,0,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone",Pentanedioic acid,0.5,0.6666666666666667,3,0.7999999999999999,0.2,4,-0.1159542071304896,0.826848213385815,6,False,False,,
"2,4,4'-Trihydroxybenzophenone",Pentanoic acid,0.5,0.6666666666666667,3,0.5000000000000001,0.3910022189557705,5,-0.1428571428571428,0.7871720116618075,6,False,False,,
"2,4,4'-Trihydroxybenzophenone","Phenol, 2,4-bis(1-methyl-1-phenylethyl)-",0.5,0.6666666666666667,3,-0.3590924232298039,0.5528147466433505,5,-0.3714285714285715,0.4684781341107871,6,False,False,,
"2,4,4'-Trihydroxybenzophenone",Phenol,-0.5,0.6666666666666667,3,-0.6668859288553503,0.2188939813132315,5,0.0999999999999999,0.8728885715695383,5,False,False,,
"2,4,4'-Trihydroxybenzophenone",Phenoxyethanol,-0.5,0.6666666666666667,3,0.8720815992723809,0.0538542177275421,5,0.4928053803045811,0.3206325828658273,6,False,False,,
"2,4,4'-Trihydroxybenzophenone",Phosphoserine,,,0,,,0,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone",Phthalazin-1-one,,,0,,,0,-0.8660254037844387,0.3333333333333332,3,False,False,,
"2,4,4'-Trihydroxybenzophenone",Phthalimide,,,0,,,0,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone",Phytanic acid,0.8660254037844387,0.3333333333333332,3,-0.3590924232298039,0.5528147466433505,5,0.7061878636037996,0.1168066069474558,6,False,False,,
"2,4,4'-Trihydroxybenzophenone",Picolinic acid,0.0,1.0,3,-0.2294157338705617,0.7104817254267773,5,-0.6767633692869747,0.1398366873478105,6,False,False,,
"2,4,4'-Trihydroxybenzophenone",Pinosylvin,,,0,0.8207826816681234,0.0885870053135437,5,0.1428571428571428,0.7871720116618075,6,False,True,0.37416148512949,0.5816748529868246
"2,4,4'-Trihydroxybenzophenone",Pipecolic acid,-0.5,0.6666666666666667,3,0.8651809126974002,0.0582072907029989,5,0.0285714285714285,0.9571545189504372,6,False,False,,
"2,4,4'-Trihydroxybenzophenone","Piperazine, 1-(4-acetylphenylsulfonyl)-4-methyl-",,,0,,,0,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone",Praziquantel,,,0,,,0,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone",Pro-Ala-Lys,,,0,,,0,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone",Prometryne,,,0,,,0,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone","Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",0.5,0.6666666666666667,3,0.948683298050514,0.0513167019494861,4,-0.2319084142609793,0.658373571260927,6,False,False,,
"2,4,4'-Trihydroxybenzophenone","Propanoic acid, dimethyl(isopropyl)silyl ester",,,0,0.9746794344808964,0.0048182304681985,5,0.3714285714285715,0.4684781341107871,6,False,True,0.1956673768380771,0.4344278438183868
"2,4,4'-Trihydroxybenzophenone",Propanoic acid,,,0,0.8660254037844387,0.3333333333333332,3,-0.1538967528127731,0.8048288166080632,5,False,False,,
"2,4,4'-Trihydroxybenzophenone","Propionic acid, 3-iodo-, octadecyl ester",,,0,,,0,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone",Propylene glycol,-1.0,0.0,3,0.948683298050514,0.0513167019494861,4,0.8116794499134279,0.0498575851013403,6,False,False,,
"2,4,4'-Trihydroxybenzophenone",Prostaglandin,,,0,0.948683298050514,0.0513167019494861,4,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone","Pyrazole[4,5-b]imidazole, 1-formyl-3-ethyl-6-beta-d-ribofuranosyl-",,,0,,,0,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone","Quinoxaline, 2,3-diphenyl- ",,,0,0.0,1.0,3,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone",Salsoline,-1.0,0.0,3,0.7631578947368421,0.1333391195318062,5,-0.3999999999999999,0.6,4,False,False,,
"2,4,4'-Trihydroxybenzophenone",Sarcosine,,,0,0.5,0.6666666666666667,3,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone",Simetryn,,,0,,,0,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone",Spiroxamine,,,0,,,0,0.3,0.6238376647810728,5,False,False,,
"2,4,4'-Trihydroxybenzophenone",Stearic acid,-0.8660254037844387,0.3333333333333332,3,0.9746794344808964,0.0048182304681985,5,0.7999999999999999,0.2,4,False,False,,
"2,4,4'-Trihydroxybenzophenone",Suberic acid,,,0,0.8720815992723809,0.0538542177275421,5,0.0285714285714285,0.9571545189504372,6,False,True,0.45674494285275435,0.623641429410888
"2,4,4'-Trihydroxybenzophenone",Succinamide,,,0,,,0,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone",Sulindac,,,0,,,0,-0.5,0.6666666666666667,3,False,False,,
"2,4,4'-Trihydroxybenzophenone",Supraene,,,0,0.3999999999999999,0.6,4,0.3999999999999999,0.5046315754686911,5,False,True,0.48210605770938253,0.6386165380582782
"2,4,4'-Trihydroxybenzophenone",Synephrine,0.5,0.6666666666666667,3,0.5000000000000001,0.4999999999999999,4,0.4928053803045811,0.3206325828658273,6,True,True,0.3113331876598071,0.540213414161544
"2,4,4'-Trihydroxybenzophenone",Taurine,,,0,,,0,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone",tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,,,0,,,0,-0.1999999999999999,0.8,4,False,False,,
"2,4,4'-Trihydroxybenzophenone",tert-Butylamine,,,0,,,0,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone","Tetrahydro[2,2']bifuranyl-5-one",,,0,,,0,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone",Tetrahydro-solasodine triacetate,0.0,1.0,3,0.8207826816681234,0.0885870053135437,5,0.7142857142857143,0.1107871720116617,6,False,False,,
"2,4,4'-Trihydroxybenzophenone",Theobromine,,,0,,,0,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone",Thymol,0.5,0.6666666666666667,3,0.948683298050514,0.0513167019494861,4,0.8720815992723809,0.0538542177275421,5,True,True,0.07935785896493414,0.24533996937941108
"2,4,4'-Trihydroxybenzophenone",Triethyl citrate,,,3,0.9746794344808964,0.0048182304681985,5,1.0,0.0,4,False,True,0.0,0.0
"2,4,4'-Trihydroxybenzophenone",Trimethylolpropane,,,0,0.8660254037844387,0.3333333333333332,3,0.2051956704170308,0.7405819415910722,5,False,True,0.7708740307927019,0.806740253842803
"2,4,4'-Trihydroxybenzophenone",Tromethamine,,,0,,,0,1.0,1.4042654220543672e-24,5,False,False,,
"2,4,4'-Trihydroxybenzophenone",Tyr-Val,,,0,,,0,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone",Uracil,0.5,0.6666666666666667,3,0.9210526315789476,0.0263105196855779,5,0.0,1.0,6,False,False,,
"2,4,4'-Trihydroxybenzophenone",Urea,0.5,0.6666666666666667,3,-0.2368421052631579,0.7012867390780669,5,-0.2029198624783569,0.6997979681570189,6,False,False,,
"2,4,4'-Trihydroxybenzophenone",Vanillylmandelic acid,,,0,0.9746794344808964,0.0048182304681985,5,0.0999999999999999,0.8728885715695383,5,False,True,0.35340347297484864,0.5754654253421865
"2,4,4'-Trihydroxybenzophenone","Weberine, 5-desmethoxy-",,,0,-0.5,0.6666666666666667,3,,,0,False,False,,
"2,4,4'-Trihydroxybenzophenone",Xylazine,0.5,0.6666666666666667,3,0.9473684210526316,0.0143795336199305,5,0.6571428571428573,0.1561749271137023,6,True,True,0.06891827966524215,0.22031476971370959
"2,4,4'-Trihydroxybenzophenone",Yangonin,0.5,0.6666666666666667,3,0.948683298050514,0.0513167019494861,4,1.0,0.0,6,True,True,0.0,0.0
"2,4,6-Cycloheptatrien-1-one","2,4-Dihydroxyacetophenone",,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one","2,4-Dimethoxybenzaldoxime",,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one","2,4-Di-tert-butylphenol",0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one","2,4-Imidazolidinedione, 5,5-dimethyl",0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one","2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",,,0,,,0,0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one","2,5-Dimethoxybenzhydrazide",,,0,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one","2,5-Dimethoxybenzonitrile",-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,-1.0,0.0,3,False,False,,
"2,4,6-Cycloheptatrien-1-one","2,5-Dimethoxyphenol",-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one","2',5'-Dimethoxypropiophenone",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one","2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol",-0.5,0.6666666666666667,3,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one","2-Allyl-1,4-dimethoxybenzene",0.5,0.6666666666666667,3,0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one",2-Amino-4-methylbenzophenone,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",2-Aminoquinolin-8-ol,,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",2-Butanol,,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",2-Buten-1-ol,,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one","2-Butene-1,4-diol",,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",2-Butenedioic acid,,,0,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one","2-Butenoic acid, 3-[(tert-butyldimethylsilyl)oxy]",0.0,1.0,3,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one",2-Butoxyethanol,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,True,True,,
"2,4,6-Cycloheptatrien-1-one",2-Cyanobenzaldehyde,,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one","2-Cyclohexen-1-one, 3-methyl-6-(1-methylethyl)",1.0,0.0,3,1.0,0.0,3,0.5,0.6666666666666667,3,True,True,0.0,0.0
"2,4,6-Cycloheptatrien-1-one","2-Cyclohexen-1-one, 3-methyl-",1.0,0.0,3,1.0,0.0,3,-1.0,0.0,3,False,False,,
"2,4,6-Cycloheptatrien-1-one",2-Decanol,,,0,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one",2-Ethyl-1-butanol,,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",2-Ethylhexanoic acid,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.8660254037844387,0.3333333333333332,3,True,True,,
"2,4,6-Cycloheptatrien-1-one",2-Ethylhexanol,,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one","2-Furancarbodithioic acid, methyl ester",,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",2-Furoic acid,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",2-Hexanol,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,,,0,False,True,,
"2,4,6-Cycloheptatrien-1-one","2'-Hydroxy-2,4,4',5-tetramethoxychalcone",-0.8660254037844387,0.3333333333333332,3,,,0,-0.5,0.6666666666666667,3,False,True,,
"2,4,6-Cycloheptatrien-1-one","2-Hydroxy-2',4',6'-trimethoxychalcone",,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",2-Hydroxy-3-methylbutyric acid,,,0,-0.5,0.6666666666666667,3,-1.0,0.0,3,False,True,0.0,0.0
"2,4,6-Cycloheptatrien-1-one","2-Hydroxymethyl-17alpha-methylandrosta-1,4-diene-11alpha,17beta-diol-3-one",,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",2-Isopropyl-5-methyl-1-heptanol,,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one","2-Methyl-1,3-butanediol",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.0,1.0,3,False,False,,
"2,4,6-Cycloheptatrien-1-one",2-Methyl-3-pentanol,,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one","2-Methylcyclohexanol, (Z)",1.0,0.0,3,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one","2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",2-Naphthol,0.0,1.0,3,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one",2-Norbornanemethanol,,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one","2-Oxiraneethanol, 2-t-butyldimethysilyloxymethyl- acetate",,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",2-Pentadecanone,-0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,0.0,1.0,3,False,False,,
"2,4,6-Cycloheptatrien-1-one","2-Pivaloyl-1,3-indandione",,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",2-Propyl-1-pentanol,,,0,,,0,0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one",2-Pyrrolidone-5-carboxylic acid,1.0,0.0,3,0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one","2-Thiophenecarboxylic acid, 4-cyanophenyl ester",,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one","3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal",-1.0,0.0,3,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one",3-(4-Methoxyphenyl)coumarin,,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one","3,3-Bis{4-[(trimethylsilyl)oxy]phenyl}-2-benzofuran-1(3H)-one",,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one","3,3-Dimethylacrylic acid",,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one","3,4-Dihydroxybenzaldehyde",0.5,0.6666666666666667,3,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one","3,4-Methylenedioxyamphetamine",0.5,0.6666666666666667,3,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one","3,5-Dimethoxy-4-(tert.-butyldimethylsilyl)oxybenzaldehyde",,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one","3,5-Dimethylphenol",1.0,0.0,3,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one",3-Amino-5-methylisoxazole,,,0,0.0,1.0,3,0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one",3-Aminobenzoic acid,,,0,-0.5,0.6666666666666667,3,1.0,0.0,3,False,False,,
"2,4,6-Cycloheptatrien-1-one",3-Buten-2-one,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one",3-Heptanol,0.5,0.6666666666666667,3,,,0,-0.8660254037844387,0.3333333333333332,3,False,False,,
"2,4,6-Cycloheptatrien-1-one","3-Hydroxy-7,3',4',5'-tetramethoxyflavone",,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",3-Hydroxymethyl-2-trimethylsilyloxypentane,,,0,,,0,-1.0,0.0,3,False,False,,
"2,4,6-Cycloheptatrien-1-one",3-Methyl-3-buten-1-ol,,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",3-Nonene,,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",3-Phenyl oxindole,,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one","4,4'-Dichlorobenzophenone",,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one","4,5-Dihydro-1H-pyrazole",,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one","4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",1.0,0.0,3,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one",4-Aminobutanoic acid,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one",4-Hydroxybutanoic acid,,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",4-Methoxyphenol,-0.5,0.6666666666666667,3,,,0,-0.5,0.6666666666666667,3,False,True,,
"2,4,6-Cycloheptatrien-1-one","4-Methylquinoline-2,7-diol",,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",4-Methylvaleric acid,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,True,True,,
"2,4,6-Cycloheptatrien-1-one",4-Oxohexanoic acid,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one","4-Phenyl-2,3-dihydro-1H-1,5-benzodiazepin-2-one",,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",4-tert-Butyldimethylsiloxy-3-penten-2-one,,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",5-Aminovaleric acid,,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",5-Azacytosine,-1.0,0.0,3,0.5,0.6666666666666667,3,0.0,1.0,3,False,False,,
"2,4,6-Cycloheptatrien-1-one","5-Chlorovaleric acid, nonyl ester",0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one","5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether",1.0,0.0,3,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",5-Ethyl-5-methylnonadecane,,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,,,0,,,0,0.8660254037844387,0.3333333333333332,3,False,False,,
"2,4,6-Cycloheptatrien-1-one",5-Nitroso-8-quinolinol,,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one","5-Nonanol, tert-butyldimethylsilyl ether",0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one",5-Oxohexanoic Acid,-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,True,True,0.0,0.0
"2,4,6-Cycloheptatrien-1-one","6,7,4'-Trihydroxyisoflavone",1.0,0.0,3,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one","6-Aminocaproic acid, N-(tert.-butyldimethylsilyl)",-0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,,,0,False,True,,
"2,4,6-Cycloheptatrien-1-one","6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",,,0,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one",6-Methyluracil,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one",6-Nitroveratryl alcohol,,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",6-Oxoheptanoic acid,0.0,1.0,3,0.0,1.0,3,0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one","7(S),17(S)-Dihydroxy-8(E),10(Z),13(Z),15(E),19(Z)-docosapentaenoic acid",,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",7-Hydroxy-4-(methoxymethyl)coumarin,,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",8-Acetyl-7-hydroxycoumarin,,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",8-Methylnonanoic acid,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-1.0,0.0,3,False,False,,
"2,4,6-Cycloheptatrien-1-one","9,12-Octadecadienoic acid (Z,Z)",,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",9-Ethyl-N-(trimethylsilyl)-9H-carbazol-3-amine,,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one","9H-Xanthen-9-one, 1-hydroxy-3,5,6-trimethoxy",,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one","9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",,,0,,,0,-1.0,0.0,3,False,False,,
"2,4,6-Cycloheptatrien-1-one",Acetic acid,-0.8660254037844387,0.3333333333333332,3,-0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,True,True,,
"2,4,6-Cycloheptatrien-1-one",Aceturic acid,0.5,0.6666666666666667,3,,,0,0.5,0.6666666666666667,3,False,True,,
"2,4,6-Cycloheptatrien-1-one",Aconitic acid,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-1.0,0.0,3,False,False,,
"2,4,6-Cycloheptatrien-1-one",Adenine,,,0,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,False,False,,
"2,4,6-Cycloheptatrien-1-one",Adipic acid,,,0,,,0,,,0,False,False,,
"2,4,6-Cycloheptatrien-1-one",Adipoyl-L-carnitine,,,0,,,0,,,0,False,False,,
