Metabolite 1,Metabolite 2,VECPAC r,VECPAC p-values,VECPAC n,DSS r,DSS p-values,DSS n,LPS r,LPS p-values,LPS n,Consistent?,Can Meta-Analysis Be Calculated?,Meta-Analysis p-value,FDR
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",L-Valine,0.406060606060606,0.2442822940866263,10,0.3999999999999999,0.6,4,,,0,False,True,0.2445989410949514,0.43951685238519517
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",L-Valyl-L-leucine,0.2648204488514248,0.6120552385657049,6,0.1999999999999999,0.8,4,,,0,False,True,0.617227213406695,0.7010943876069935
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Malic acid,-0.3575757575757575,0.3103760917056799,10,0.1999999999999999,0.8,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane","Mannonic acid, gamma-lactone",,,0,,,0,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Menthol,-0.0303030303030303,0.9337729580941466,10,-0.1999999999999999,0.8,4,,,0,False,True,0.8843709372712651,0.8960415227412322
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane","Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",0.3333333333333332,0.346593507087334,10,1.0,0.0,4,,,0,False,True,0.0,0.0
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Methyl 2-acetamido-2-deoxy-3-O-methyl-alpha-D-galactopyranoside,-0.1999999999999999,0.8,4,-0.5,0.6666666666666667,3,,,0,False,True,0.840948002914648,0.859557381036449
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Methyl alpha-Arabinofuranoside,-0.3231767396591252,0.3623749722867704,10,-1.0,0.0,3,,,0,False,True,0.0,0.0
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Methyl alpha-D-glucofuranoside,,,0,1.0,0.0,3,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Methyl alpha-N-acetyl-D-galactosamine,,,0,0.5,0.6666666666666667,3,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Methyl beta-Arabinofuranoside,,,0,0.3999999999999999,0.6,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane","Methyl galactoside (1S,2S,3S,4R,5R)",0.8999999999999998,0.0373860734684987,5,1.0,0.0,3,,,0,False,True,0.0,0.0
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Methyl stearate,0.1393939393939393,0.7009318849100584,10,0.5,0.6666666666666667,3,,,0,False,True,0.7118258455951267,0.7639888001348732
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Methylmaleic acid,-0.6666937223947137,0.1019204602461822,7,,,0,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Methylsuccinic acid,-0.309090909090909,0.3848412302612835,10,0.1999999999999999,0.8,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Monocaprylin,-0.5714285714285715,0.1802019889115274,7,,,0,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Monolaurin,,,0,0.1999999999999999,0.8,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Monomethyl succinate,-0.0787878787878787,0.8287173946974606,10,0.1999999999999999,0.8,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Myristic acid,-0.0787878787878787,0.8287173946974606,10,-0.1999999999999999,0.8,4,,,0,False,True,0.7904564569889057,0.8209910370354379
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane","N,N-Diethyl-carbamate",-0.006060606060606,0.9867429111949892,10,1.0,0.0,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane","N,N-Diethyl-2-aminoethanol",0.1333333333333333,0.7323675052362975,9,,,0,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",N-(2-hydroxyethyl)-succinimide,-0.2606060606060606,0.4670890543863402,10,0.3999999999999999,0.6,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",N-Acetyl glucosamine methoxime,-0.3095238095238095,0.4556448907375822,8,0.5,0.6666666666666667,3,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane","N-Acetyl-D-galactosamine, (R,R,R,R)",0.1519763859200161,0.6751243317896831,10,0.3999999999999999,0.6,4,,,0,False,True,0.6048579658083997,0.6920412896243371
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",N-Acetyl-L-glutamic acid,-0.0909090909090908,0.8027717312071619,10,,,0,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",N-Acetyl-L-phenylalanine,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Nadolol,,,0,1.0,0.0,3,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",N-Ethyldiethanolamine,-0.4285714285714286,0.2894032248467901,8,0.3999999999999999,0.6,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Niacin,-0.0920314678709773,0.8003776447383397,10,-0.1999999999999999,0.8,4,,,0,False,True,0.7652386399622092,0.8022418411137202
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",N-Methyl-L-proline,0.7142857142857143,0.1107871720116617,6,-0.3999999999999999,0.6,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",n-Nonylcyclohexane,,,0,,,0,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Nonadecanoic acid,-0.0334730963502289,0.9318728062136596,9,-0.7999999999999999,0.2,4,,,0,False,True,0.7306016755494029,0.7773338228773532
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Nonanoic acid,-0.2969696969696969,0.4047016712701569,10,-0.7999999999999999,0.2,4,,,0,False,True,0.31218620878627956,0.4933279617380419
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Norketamine,-0.198206241793023,0.6700850339168266,7,0.1999999999999999,0.8,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",n-Tridecylcyclohexane,,,0,-1.0,0.0,3,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Octadecyl octyl ether,0.6785714285714287,0.0937502539598313,7,1.0,0.0,4,,,0,False,True,0.0,0.0
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Octanoic acid,-0.309090909090909,0.3848412302612835,10,1.0,0.0,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Oxalic acid,0.0181818181818181,0.9602404181286244,10,0.3999999999999999,0.6,4,,,0,False,True,0.8544818374722595,0.8710775724440746
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane","Oxalic acid, isobutyl heptyl ester",,,0,,,0,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Palmitelaidic acid,-0.4166666666666666,0.2645860467474961,9,-0.3999999999999999,0.6,4,,,0,False,True,0.2655606236600946,0.45708010379716607
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Palmitic Acid,0.0909090909090908,0.8027717312071619,10,0.0,1.0,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Pantolactone,-0.0909090909090908,0.8027717312071619,10,-0.1999999999999999,0.8,4,,,0,False,True,0.7673671288104429,0.804089922920103
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Pantothenic acid ,-0.0424242424242424,0.907363817812816,10,-0.3999999999999999,0.6,4,,,0,False,True,0.8074124008424244,0.8343755863823085
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Pentadecanoic acid,-0.0972648869888103,0.7892345325825416,10,-0.3999999999999999,0.6,4,,,0,False,True,0.703542332195565,0.7576928513828144
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Pentanedioic acid,0.0909090909090908,0.8027717312071619,10,-0.7999999999999999,0.2,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane","Pentanoic acid, 4-methyl-2-oxo-",-0.7999999999999999,0.2,4,1.0,0.0,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Pentanoic acid,-0.309090909090909,0.3848412302612835,10,-0.3999999999999999,0.6,4,,,0,False,True,0.36054894871633736,0.5293037092563695
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane","Pentitol, 3-desoxy",0.3999999999999999,0.2861051019083128,9,0.3999999999999999,0.6,4,,,0,False,True,0.2829450878629346,0.4705028973558273
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Phenol,-0.0787878787878787,0.8287173946974606,10,-0.6000000000000001,0.3999999999999999,4,,,0,False,True,0.6907943690357219,0.7470808131632937
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",phenoxyethanol,-0.4478864769720895,0.1942627512864805,10,0.3999999999999999,0.6,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Phenylalanine,0.591474410319531,0.0716948272931313,10,-0.1999999999999999,0.8,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Phenylpropanolamine,-0.753702346348183,0.0835232813732598,6,0.5,0.6666666666666667,3,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Phloretic acid,-0.5,0.6666666666666667,3,1.0,0.0,3,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Phthalazin-1-one ,-0.2121212121212121,0.5563057751029299,10,1.0,0.0,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Phthalimide,,,0,1.0,0.0,3,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Picolinic acid,0.3404271044608362,0.3357822630985314,10,0.3999999999999999,0.6,4,,,0,False,True,0.3200182905338024,0.4994807778552766
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Pimelic acid,0.1999999999999999,0.5795840000000001,10,0.0,1.0,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Pipecolic acid,0.1999999999999999,0.5795840000000001,10,0.3999999999999999,0.6,4,,,0,False,True,0.5234409433019088,0.6375388009003008
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane","Pregn-4-ene-3,20-dione, 16,17-epoxy-, (16alpha)",0.5,0.6666666666666667,3,,,0,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane","Propane, 2-methyl",-0.1004192890506867,0.7971388092372127,9,0.5,0.6666666666666667,3,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Propanedioic acid,0.0303030303030303,0.9337729580941466,10,-0.7999999999999999,0.2,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane","Propanoic acid, 2-methyl-, hexyl ester",,,0,0.7999999999999999,0.2,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane","Propanoic acid, 2-oxo",,,0,1.0,0.0,3,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane","Propanoic acid, 2-hydroxy-3-phosphate-",-0.7142857142857144,0.0465282322841672,8,,,0,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Propylamine,0.006060606060606,0.9867429111949892,10,0.3999999999999999,0.6,4,,,0,False,True,0.8782096818662449,0.8916395637855066
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Protocatechoic acid,0.4303030303030302,0.2144923325328077,10,0.3999999999999999,0.6,4,,,0,False,True,0.21997705789661282,0.4186223133187341
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Putrescine,0.0238095238095238,0.9553740118158808,8,0.5,0.6666666666666667,3,,,0,False,True,0.957538908954834,0.959419265765587
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Pyridoxic acid,0.4999999999999999,0.3910022189557705,5,0.7999999999999999,0.2,4,,,0,False,True,0.28595003859296564,0.47274723356158344
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Pyridoxine,,,0,0.7999999999999999,0.2,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Pyrogallol,0.3525852153344374,0.3176623794209247,10,1.0,0.0,3,,,0,False,True,0.0,0.0
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Pyroglutamic acid,,,0,-1.0,0.0,3,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Pyrrole-2-carboxylic acid,0.6727272727272726,0.0330412225454377,10,0.3999999999999999,0.6,4,,,0,False,True,0.05992150701745713,0.21443122883102422
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Ribitol,-0.0909090909090908,0.8027717312071619,10,,,0,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Ribonic acid,0.2484848484848484,0.4887763045192431,10,0.6000000000000001,0.3999999999999999,4,,,0,False,True,0.407831525300977,0.5612662250063499
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Salsoline,-0.4012176588288426,0.2504960035253276,10,-0.3999999999999999,0.6,4,,,0,False,True,0.24972548213251144,0.44391868202849244
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Sebacic acid,-0.1999999999999999,0.8,4,-0.5,0.6666666666666667,3,,,0,False,True,0.840948002914648,0.859557381036449
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Sedoheptulose anhydride,0.3282689935872349,0.3544183270183252,10,-0.1999999999999999,0.8,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Serine,0.4545454545454545,0.186904810349332,10,-0.3999999999999999,0.6,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Ser-Leu,-0.642857142857143,0.1193923734274109,7,-0.3999999999999999,0.6,4,,,0,False,True,0.16954981133893043,0.37069485408830427
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Sinapinic acid,,,0,0.5,0.6666666666666667,3,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Stearic acid,-0.0911858315520096,0.8021812915092663,10,-0.7999999999999999,0.2,4,,,0,False,True,0.6312870403343231,0.710187547321905
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane","Stigmast-5-ene, 3beta",,,0,-0.5,0.6666666666666667,3,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Stigmastanol,,,0,,,0,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Suberic acid,-0.2804930193267879,0.4324594956517145,10,-0.7999999999999999,0.2,4,,,0,False,True,0.3332547859354975,0.509342389649935
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Supraene,-0.5757575757575757,0.0815528147726023,10,0.948683298050514,0.0513167019494861,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Syringaldehyde,0.214740091698947,0.5513247480759309,10,-0.1999999999999999,0.8,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Syringic acid,-0.1878787878787878,0.603217610029209,10,0.1999999999999999,0.8,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Tetrahydro-2-furanylmethanol,-0.3999999999999999,0.6,4,,,0,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Tetrahydrogeranyl formate,-0.2242424242424242,0.5334005612725947,10,0.3999999999999999,0.6,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Tetrahydrolinalool,,,0,0.5,0.6666666666666667,3,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Thymidine,0.0607905543680064,0.8675109976588954,10,-0.3999999999999999,0.6,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane","Thymidine, 5'-phosphate",0.753702346348183,0.0835232813732598,6,0.7999999999999999,0.2,4,,,0,False,True,0.10056193118847834,0.28657342125928237
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane","Thymine, 1,3-dimethyl-6-hydroxymethyl",-0.4110738898236986,0.2379418661675305,10,-0.3999999999999999,0.6,4,,,0,False,True,0.23936521950066736,0.4343815480433947
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",trans-Coniferryl alchool,,,0,-0.5,0.6666666666666667,3,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Tributyl acetylcitrate,,,0,,,0,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Tricine,0.006060606060606,0.9867429111949892,10,-0.1999999999999999,0.8,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Triethanolamine,0.4424242424242424,0.2004226867119422,10,-0.5,0.6666666666666667,3,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane","Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",0.4285714285714286,0.2894032248467901,8,0.3999999999999999,0.6,4,,,0,False,True,0.29130163978902657,0.4773160278419228
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Triphenylene,,,0,,,0,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Tripropylene glycol monomethyl ether,-0.1151515151515151,0.7514196523258483,10,0.7999999999999999,0.2,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Trisaminol,-0.0060790554368006,0.9867025576451144,10,0.6000000000000001,0.3999999999999999,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Tyrosine,0.4666666666666666,0.1739385971650663,10,-0.7999999999999999,0.2,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Undecanoic acid,0.0243162217472025,0.9468397049085095,10,-1.0,0.0,3,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Uracil,0.1636363636363636,0.6514773427962428,10,0.7999999999999999,0.2,4,,,0,False,True,0.5058897219954293,0.6265936021245703
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Urea,0.0666666666666666,0.8548130882487426,10,0.7999999999999999,0.2,4,,,0,False,True,0.6763430164036062,0.7397920415004805
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Uridine,-0.1155020532992122,0.750683041040583,10,0.0,1.0,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Valylglycine,0.3243374865704013,0.4778854797399313,7,0.5,0.6666666666666667,3,,,0,False,True,0.5126627104804905,0.630624572098114
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Valylvaline,-0.3166666666666666,0.4063970144863861,9,0.3999999999999999,0.6,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Vanillic Acid,,,0,0.5,0.6666666666666667,3,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Vanillin,-0.4666666666666666,0.2053863511058118,9,0.1999999999999999,0.8,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Xylazine,-0.523809523809524,0.1827207505397148,8,0.7999999999999999,0.2,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane","Xylonic acid, delta-lactone",-0.5757575757575757,0.0815528147726023,10,0.3999999999999999,0.6,4,,,0,False,False,,
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",Xylose,-0.1589972076635873,0.6828398157150526,9,0.3999999999999999,0.6,4,,,0,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,11-Methyldodecanol,0.1596638655462185,0.6815662702583456,9,-0.7,0.1881204043741872,5,1.0,0.0,3,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,12-Oxooctadecanoate,-0.3233590907165799,0.4346394485508573,8,-0.3,0.6238376647810728,5,,,0,False,True,0.39797672639776493,0.5539027725359468
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,13-Docosenamide,0.6347419188140273,0.0908904363891587,8,0.4999999999999999,0.3910022189557705,5,1.0,0.0,3,True,True,0.0,0.0
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,17-alpha-Hydroxypregnenolone,,,0,,,0,,,0,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,18-Methyl-nonadecanol,,,0,,,0,,,0,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,1-Deoxypentitol,,,0,,,0,,,0,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,1-Dodecanol,0.7545045450053531,0.030512759033309,8,0.5,0.6666666666666667,3,1.0,0.0,3,True,True,0.0,0.0
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,1-Dodecene,,,0,,,0,,,0,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,1-Hexacosene,0.2051956704170308,0.7405819415910722,5,-0.3,0.6238376647810728,5,1.0,0.0,3,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,1-Hexadecanol,0.3712641411931102,0.3652020580197782,8,-0.1999999999999999,0.747060078104662,5,1.0,0.0,3,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,1-Hexanol,,,0,-1.0,0.0,3,,,0,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)",-0.3179944153271747,0.4043225359679229,9,0.7,0.1881204043741872,5,,,0,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,"1H-Naphtho[2,1-b]pyran, 3-ethenyldodecahydro-3,4a,7,7,10a-pentamethyl-, [3R-(3alpha,4abeta,6aalpha,10abeta,10balpha)]-",,,0,,,0,,,0,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,1-Methyl-4-hydroxy-1H-imidazol-2-amine,0.2754540402400495,0.5090540726550732,8,-0.4999999999999999,0.3910022189557705,5,1.0,0.0,3,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,1-Monomyristin,,,0,,,0,,,0,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,1-Monopalmitin,,,0,,,0,,,0,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,1-Octadecanol,0.0170226637412048,0.965330087067148,9,0.0999999999999999,0.8728885715695383,5,1.0,0.0,3,True,True,0.0,0.0
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,1-Octanol,0.2898855178262242,0.5773517870348748,6,0.3999999999999999,0.6,4,,,0,False,True,0.5221698449238867,0.6366438676093401
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,"1-Phenanthrenemethanol, 1,2,3,4,4a,9,10,10a-octahydro-1,4a-dimethyl-7-(1-methylethyl)-, [1R-(1alpha,4abeta,10aalpha)]-",0.5,0.6666666666666667,3,,,0,,,0,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,"1-Propanamine, N,N-diethyl-",0.217575126276488,0.5738746583219767,9,0.4999999999999999,0.3910022189557705,5,0.5,0.6666666666666667,3,True,True,0.4143280360664142,0.5649815605112805
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,1-Tetracosene,0.4857142857142857,0.3287230320699709,6,1.0,0.0,3,-0.5,0.6666666666666667,3,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,1-Tetradecanol,0.2380952380952381,0.5701563208157683,8,-0.5,0.6666666666666667,3,,,0,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,"2',2,3,6'-Tetramethoxychalcone",,,0,-0.5,0.6666666666666667,3,,,0,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",0.1673654817511446,0.6669046355985243,9,0.8207826816681233,0.0885870053135438,5,1.0,0.0,3,True,True,0.0,0.0
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,"2,3,4,5-Tetrahydroxypentanoic acid-1,4-lactone",-0.1848739495798319,0.6339405168192731,9,-0.7,0.1881204043741872,5,1.0,0.0,3,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,"2,3,4-Trihydroxybutyric acid",0.2008385781013735,0.6043593545214949,9,0.3,0.6238376647810728,5,-0.5,0.6666666666666667,3,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,"2,3-Butanediol",0.546218487394958,0.1281302188761469,9,-0.3999999999999999,0.6,4,0.5,0.6666666666666667,3,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,"2,3-Dihydroxy-2-methylpropanoic acid",-1.0,0.0,3,0.0,1.0,4,0.5,0.6666666666666667,3,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,"2,3-Dihydroxypropyl icosanoate",,,0,,,0,,,0,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,"2,4,6-Tris(1,1-dimethylethyl)-4-methylcyclohexa-2,5-dien-1-one",,,0,,,0,,,0,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,"2,4-Di-tert-butylphenol",0.1801874925391118,0.6990457740939315,7,,,0,,,0,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)",-0.0920510149631295,0.813794310413029,9,0.3,0.6238376647810728,5,1.0,0.0,3,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,"2,5-Dimethoxybenzhydrazide",0.4100454302903043,0.2730297471437723,9,-0.4999999999999999,0.3910022189557705,5,-1.0,0.0,3,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,"2,5-Dimethoxymandelic acid",0.5,0.6666666666666667,3,-0.1999999999999999,0.747060078104662,5,,,0,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,"2,5-Dimethoxyphenol",0.401677156202747,0.2838999763379956,9,-0.4999999999999999,0.3910022189557705,5,0.5,0.6666666666666667,3,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,"2,5-Di-tert-butyl-4-hydroxyphenol",0.3445378151260505,0.3638894354498648,9,0.8999999999999998,0.0373860734684987,5,0.5,0.6666666666666667,3,True,True,0.18071357278928357,0.38189710913088826
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,"2,6-Di-O-methyl-d-galactopyranose",0.5,0.6666666666666667,3,0.4999999999999999,0.3910022189557705,5,,,0,False,True,0.4689858872104329,0.6024738694065499
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,"2-Allyl-1,4-dimethoxybenzene ",0.5378151260504203,0.1353053857111673,9,-0.7,0.1881204043741872,5,-0.5,0.6666666666666667,3,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,2-Amino-4-tert-butylphenol,-0.5,0.6666666666666667,3,0.1999999999999999,0.8,4,,,0,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,2-Aminoadipic acid,-0.1848739495798319,0.6339405168192731,9,0.4999999999999999,0.3910022189557705,5,0.5,0.6666666666666667,3,False,False,,
11-Hydroxy-.DELTA.-9-tetrahydrocannabinol,2-Aminobutanoic acid,0.1428571428571428,0.735764859879812,8,-0.7,0.1881204043741872,5,,,0,False,False,,
