Metabolite 1,Metabolite 2,Spearman Coefficient,p-value,Values Counted
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Benzaldehyde, 2,5-dimethoxy",-0.7745966692414834,0.22540333075851657,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Benzene, 1,4-dimethoxy",-0.9486832980505139,0.05131670194948612,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)",nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Benzene, 1-ethyl-3,5-dimethyl",nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Benzeneacetic acid,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Benzenepropanoic acid,0.39999999999999997,0.6,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Benzenesulfonamide, N-butyl",0.19999999999999998,0.8,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester ",-0.7999999999999999,0.20000000000000007,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Benzoic acid, methyl ester",-1.0,0.0,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Benzoic Acid,-0.39999999999999997,0.6,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Benzophenone,0.39999999999999997,0.6,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Benzyl alcohol,0.7999999999999999,0.20000000000000007,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Biphenyl,0.39999999999999997,0.6,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Butachlor ESA,-1.0,0.0,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Butanedioic acid,-0.7999999999999999,0.20000000000000007,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Butylmethylamine,-0.7999999999999999,0.20000000000000007,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Butyric Acid,-0.7999999999999999,0.20000000000000007,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Chlorobenzilate ,-0.5,0.6666666666666667,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Cholesterol,0.19999999999999998,0.8,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",cis-2-Decenoic acid,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Citramalic acid,0.39999999999999997,0.6,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Crotonic acid,-0.316227766016838,0.683772233983162,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Curcumin,0.7999999999999999,0.20000000000000007,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Cyclobutylamine,-0.39999999999999997,0.6,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Cyclocurcumin,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Cycloheptanol,0.19999999999999998,0.8,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Cyclohexanone, 3,3,5-trimethyl",-1.0,0.0,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Cyclooctylamine,-0.9486832980505139,0.05131670194948612,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",0.7999999999999999,0.20000000000000007,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Cytosine, N-(tert-butyldimethylsilyl)-",0.19999999999999998,0.8,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Desmethylverapamil,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Diacetyl monoxime,0.19999999999999998,0.8,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Dibutyldodecylamine,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Diclofenac,-0.5,0.6666666666666667,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Diethylamine,-0.7999999999999999,0.20000000000000007,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",DL-Glyceraldehyde,-0.9486832980505139,0.05131670194948612,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",DL-p-Hydroxyphenyllactic acid,-1.0,0.0,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Dodecanoic acid, 1-methylethyl ester",0.19999999999999998,0.8,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Dodecanoic acid,0.19999999999999998,0.8,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","D-Streptamine, O-6-amino-6-deoxy-alpha-D-glucopyranosyl-(1-4)-O-(3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranosyl-(1-6))-2-deoxy-",-1.0,0.0,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Durapan,0.7999999999999999,0.20000000000000007,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Erythrono-1,4-lactone",-0.6000000000000001,0.3999999999999999,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Ethanolamine,-0.39999999999999997,0.6,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Formamide,-0.9486832980505139,0.05131670194948612,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Frangulin,0.5,0.6666666666666667,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Glabridin,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Glyceric acid,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Glycerol,0.39999999999999997,0.6,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Glycine,-0.5,0.6666666666666667,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Glycine, tert.-butyldimethylsilyl ester",-0.316227766016838,0.683772233983162,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Glycolic acid,-0.7999999999999999,0.20000000000000007,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Guanosine,0.5,0.6666666666666667,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Heptanedioic acid,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Heptanoic acid,-0.632455532033676,0.367544467966324,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Heptylamine,-1.0,0.0,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Hexacosanoic acid,0.5,0.6666666666666667,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Hexanoic acid,-0.9486832980505139,0.05131670194948612,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Hydracrylic acid,-1.0,0.0,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Hydroxylamine,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Hymexazole, tert-butyldimethylsilyl ether",0.39999999999999997,0.6,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Hypoxanthine,0.39999999999999997,0.6,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Iminodiacetic acid,-0.316227766016838,0.683772233983162,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Indoprofen,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Isobutanol,-0.8660254037844387,0.3333333333333332,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Isonicotinic Acid,-0.39999999999999997,0.6,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Isopropyl palmitate,0.19999999999999998,0.8,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Isopropylamine,0.7999999999999999,0.20000000000000007,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Isosorbide,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Ketamine,0.6000000000000001,0.3999999999999999,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Kojic acid, bis(tert-butyldimethylsilyl) ether",0.19999999999999998,0.8,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",L-(+)-Threose,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Lactic acid,-0.5,0.6666666666666667,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",L-Alanine,0.316227766016838,0.683772233983162,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",L-Asparagine,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",L-gamma-Glutamyl-L-glutamic acid,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Leucylglycine,0.39999999999999997,0.6,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Levulinic acid,-0.316227766016838,0.683772233983162,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",L-Glutamic acid,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",L-Glutamine,0.19999999999999998,0.8,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","L-Histidine, N,1-bis(tert-butyldimethylsilyl)-",-0.9486832980505139,0.05131670194948612,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Lignoceric acid,0.39999999999999997,0.6,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",L-Leucine,-0.39999999999999997,0.6,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",-0.5,0.6666666666666667,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",L-Lysine,0.19999999999999998,0.8,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",L-Norleucine,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester",-1.0,0.0,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",L-Ornithine,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",L-Pyroglutamic acid,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",L-Serine,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",L-Threonine,1.0,0.0,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",L-Tryptophan,0.19999999999999998,0.8,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",L-Tyrosine,-0.5,0.6666666666666667,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Luciferin,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Lupinine,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",L-Valine,0.19999999999999998,0.8,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",L-Val-L-Leu,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Malic acid,0.7999999999999999,0.20000000000000007,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Maltol,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Methanesulfonic acid,0.39999999999999997,0.6,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Methyl lactate,-0.7378647873726218,0.2621352126273781,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Methylsuccinic acid,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Methylthiouracil,0.7999999999999999,0.20000000000000007,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Mevalonolactone,-0.9486832980505139,0.05131670194948612,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Monocaproin,-0.19999999999999998,0.8,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",m-Toluic acid,0.19999999999999998,0.8,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Myristic acid,0.39999999999999997,0.6,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","N,N-Dimethyl-2-aminoethanol",0.39999999999999997,0.6,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",N-Acetylaminoethanol,-1.0,0.0,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",N-Acetylaspartic acid,-0.39999999999999997,0.6,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",N-Acetyl-L-alanine,-0.316227766016838,0.683772233983162,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Naringenin 4',7-dimethylether",0.19999999999999998,0.8,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",N-Caffeoyl-O-methyltyramine,0.19999999999999998,0.8,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",N-Ethylamphetamine,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",N-Ethyldiethanolamine,0.39999999999999997,0.6,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Niacin,0.39999999999999997,0.6,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Niacinamide,0.632455532033676,0.367544467966324,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",N-Isobutyrylglycine,0.9486832980505139,0.05131670194948612,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine,-1.0,0.0,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",N-Methylacetamide,-0.9486832980505139,0.05131670194948612,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Nonanoic acid,-0.632455532033676,0.367544467966324,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Norephedrine,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Norketamine,0.19999999999999998,0.8,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Norleucine, N-trimethylsilyl-",nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Octacosanol,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Octadecanoic acid, octyl ester",nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Octadecanoic acid,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Octanoic acid,-0.7999999999999999,0.20000000000000007,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Octocrylene,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Oleamide,0.6000000000000001,0.3999999999999999,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Oleic Acid,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Olomoucine,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Oxalic acid,-0.9486832980505139,0.05131670194948612,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Oxalic acid, di(cyclohexylmethyl) ester",nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Oxymorphone, bis(trimethylsilyl) ether",-1.0,0.0,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Palmitic Acid,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Pentadecanoic acid,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Pentanedioic acid,-0.5,0.6666666666666667,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Pentanoic acid,-0.632455532033676,0.367544467966324,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Phenol, 2,4-bis(1-methyl-1-phenylethyl)-",-0.7999999999999999,0.20000000000000007,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Phenol,-0.7999999999999999,0.20000000000000007,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Phenoxyethanol,-0.19999999999999998,0.8,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Phosphoserine,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Phthalazin-1-one,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Phthalimide,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Phytanic acid,-0.7999999999999999,0.20000000000000007,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Picolinic acid,-0.9486832980505139,0.05131670194948612,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Pinosylvin,0.7999999999999999,0.20000000000000007,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Pipecolic acid,0.316227766016838,0.683772233983162,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Piperazine, 1-(4-acetylphenylsulfonyl)-4-methyl-",nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Praziquantel,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Pro-Ala-Lys,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Prometryne,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",0.5,0.6666666666666667,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Propanoic acid, dimethyl(isopropyl)silyl ester",0.19999999999999998,0.8,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Propanoic acid,-1.0,0.0,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Propionic acid, 3-iodo-, octadecyl ester",nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Propylene glycol,-0.5,0.6666666666666667,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Prostaglandin,-1.0,0.0,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Pyrazole[4,5-b]imidazole, 1-formyl-3-ethyl-6-beta-d-ribofuranosyl-",nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Quinoxaline, 2,3-diphenyl- ",0.5,0.6666666666666667,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Salsoline,0.39999999999999997,0.6,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Sarcosine,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Simetryn,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Spiroxamine,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Stearic acid,0.39999999999999997,0.6,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Suberic acid,-0.19999999999999998,0.8,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Succinamide,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Sulindac,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Supraene,1.0,0.0,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Synephrine,-1.0,0.0,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Taurine,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",tert-Butylamine,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Tetrahydro[2,2']bifuranyl-5-one",nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Tetrahydro-solasodine triacetate,0.39999999999999997,0.6,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Theobromine,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Thymol,0.5,0.6666666666666667,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Triethyl citrate,0.19999999999999998,0.8,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Trimethylolpropane,-1.0,0.0,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Tromethamine,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Tyr-Val,nan,nan,0
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Uracil,0.19999999999999998,0.8,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Urea,-0.7378647873726218,0.2621352126273781,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Vanillylmandelic acid,0.19999999999999998,0.8,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole","Weberine, 5-desmethoxy-",-1.0,0.0,3
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Xylazine,0.10540925533894598,0.894590744661054,4
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",Yangonin,-1.0,0.0,3
"2,5-Dimethoxybenzhydrazide","2,5-Dimethoxybenzonitrile",0.8999999999999998,0.03738607346849875,5
"2,5-Dimethoxybenzhydrazide","2,5-Dimethoxyphenol",0.8999999999999998,0.03738607346849875,5
"2,5-Dimethoxybenzhydrazide","2',5'-Dimethoxypropiophenone",0.9999999999999999,1.4042654220543672e-24,5
"2,5-Dimethoxybenzhydrazide","2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol",-0.5,0.6666666666666667,3
"2,5-Dimethoxybenzhydrazide","2-Allyl-1,4-dimethoxybenzene",0.7905694150420948,0.11136715471408383,5
