"Cyclopentanone, 2,4,4-trimethyl-Feci",1.3224544253949004e-05,8.73363541373711e-06,1.114946054461343e-05,1.6723031975966938e-05,9.443123413624266e-06,1.35160529853322e-05,1.665645620681664e-05,1.054808719348354e-05,,,,,,,,,,,,,,,,,,0.000356127,,,,,,,,,,,,,,,,,,,,,,,,
Cytosine-Feci,1.7922328777662263e-05,4.62427317050719e-05,2.7877904856115618e-05,2.620625814779149e-05,1.963255266781687e-05,2.7877904856115618e-05,4.84806706359182e-05,3.3356186281286075e-05,4.7287296916796654e-05,3.4461637679166565e-05,2.5311722434738515e-05,0.000164829,2.3424094290604043e-05,3.0241295039425454e-05,,,,,,4.892517280039451e-06,9.575632659392894e-06,,2.7185629606634103e-05,7.818997343889304e-06,2.6879062833220023e-05,4.012561288730162e-05,,8.843702351791274e-06,8.60022333596996e-06,1.4500776211059256e-06,1.0435167259978e-05,3.993510637437755e-06,8.60022333596996e-06,5.153499881227712e-06,,8.37997001251542e-06,7.5656840096351e-07,2.160341828671319e-06,,,,5.508355273131858e-06,6.238935363090239e-06,3.7529811613002966e-05,3.375311155399184e-05,9.980623081251986e-06,7.166386589034193e-06,,,
D-(-)-Citramalic acid-Feci,6.2353552595975666e-06,1.9834363825530043e-05,9.13932861152029e-06,6.7173371748674375e-06,5.163800342382888e-06,7.589161735392595e-06,9.090607517997622e-06,1.0023024744523334e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000356127,,,,,,,,,,,,,
D-(-)-Fructofuranose-Feci,1.880026884153127e-05,7.743995116992935e-05,3.0241295039425454e-05,8.65371511875172e-05,0.000114867,7.469526066809781e-05,7.743995116992935e-05,6.686423142171753e-05,5.403590979207592e-05,4.346491473329062e-05,4.7287296916796654e-05,5.403590979207592e-05,5.9080782430912375e-05,5.6920350543708695e-05,,,,,,2.7786100683678203e-06,2.4523908347813537e-05,5.940644450880551e-05,2.5902726833547406e-05,4.5543860543956285e-05,4.012561288730162e-05,1.928136910916207e-05,5.0013878547349586e-05,6.67648829467256e-06,2.32416102774216e-05,3.325545417503186e-05,8.511103045165092e-07,1.7344629467056497e-05,6.3342469606590835e-06,1.4558705444856754e-05,2.0944208513152994e-05,1.2871502161561729e-05,1.7616001737902115e-05,2.6879062833220023e-05,,,,8.027817364163943e-06,6.345107672537229e-06,1.630278901584779e-05,0.000124701,3.3132118020880145e-06,9.486867271749878e-06,,,
D-(-)-Fructopyranose-Feci,3.150879501328838e-05,2.0886291800900666e-05,2.4213042888006257e-05,2.5713226812179467e-05,2.9963994925811656e-05,2.229532871852334e-05,2.3013007459322897e-06,2.980205086426968e-05,2.834182402821186e-05,8.829878215791306e-06,1.4861771818347083e-05,2.2406156714051934e-05,5.2609755160149965e-05,5.976994457161354e-06,,,,,,6.4835340690195805e-06,2.7786100683678203e-06,,1.5961405274729153e-07,5.878732359027068e-06,3.2548715103668688e-06,,8.718730892190622e-06,9.540982189462616e-07,5.404488417593672e-06,5.061030294190105e-06,5.404488417593672e-06,8.074625385414086e-06,8.012154046405676e-06,1.7616001737902115e-05,1.5242238489794084e-06,6.572915440251007e-06,2.4373025423558204e-06,3.708687676613752e-06,,,,4.305619201828444e-06,7.166386589034193e-06,3.042036384063328e-06,1.6150478282736578e-06,5.627939780306909e-06,9.075507640204865e-06,,,
D-(-)-Ribofuranose-Feci,3.727730647654299e-05,0.000114867,9.06926295686928e-05,3.753720025373202e-05,5.163798424280938e-05,3.2583451510742636e-05,3.290412426307043e-05,3.5211932400810944e-05,2.283356821562838e-05,9.277628608016003e-06,9.76430696312015e-06,3.31249127950806e-05,3.9583887388713506e-05,2.215707955705869e-05,,,,,,2.4523908347813537e-05,2.1291475120563603e-05,2.5058159326239772e-05,9.36547765043883e-06,3.680674354561085e-05,2.7185629606634103e-05,1.2347078088056744e-05,3.4796576262333415e-05,3.059419164787951e-05,2.7971670520343615e-05,4.5543860543956285e-05,3.18522214976345e-05,1.227050958596087e-05,1.621220549397703e-05,1.2615483742156777e-05,3.923185740776969e-05,3.4796576262333415e-05,3.680674354561085e-05,2.620340902249302e-05,,,,5.1587561383687664e-05,6.228605896149338e-05,1.777017388964433e-05,6.854197017084353e-05,0.000111831,2.6443296428767492e-05,,,
D-(+)-Galactopyranose-Feci,3.4649152282659024e-05,3.753720025373202e-05,4.954047227988588e-05,5.2609755160149965e-05,4.792990000527625e-05,4.127417515545797e-05,4.792990000527625e-05,6.541244802233047e-06,7.469526066809781e-05,7.743995116992935e-05,,0.000210378,9.06926295686928e-05,7.00747777028629e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.729262896742512e-05,9.176438227712362e-05,0.000111831,4.559648209423825e-05,,1.616923836971354e-05,,,
D-(+)-Glucosamine-Feci,1.811575036910947e-05,3.150879501328838e-05,1.916685227788876e-05,2.252529024626025e-05,2.336105999158034e-05,2.6988523191489027e-05,1.4173255998366189e-05,2.950858757807799e-05,5.0652376081904485e-05,3.091647076433165e-05,,6.533706357603628e-05,3.358745976749155e-05,4.84806706359182e-05,,,,,,4.157008035756903e-05,7.996172237437584e-05,1.8862619276440532e-05,1.309830459546029e-05,7.130834026515903e-06,7.739159808239551e-06,1.5561833237917407e-05,,3.0433484155440252e-06,8.012154046405676e-06,8.52754837063112e-06,5.5036087935702295e-06,1.1932006955256328e-05,1.3190012123189894e-05,5.962390865157176e-06,1.0620821558699816e-05,1.1932006955256328e-05,1.2480303729688104e-05,9.042157442033253e-06,,,,3.042036384063328e-06,,,6.228605896149338e-05,1.4421832935193043e-05,8.913241763224507e-06,,,
"D-(+)-Ribono-1,4-lactone -Feci",1.443146594474264e-05,2.4096179100994253e-05,4.501310685479987e-05,2.6481281622744387e-05,3.687793914310128e-05,2.2537418933870495e-05,2.215707955705869e-05,2.8599266972824817e-05,7.743995116992935e-05,8.65371511875172e-05,,,,,,,,,,,5.601311560210204e-07,3.4796576262333415e-05,,,,,,,,6.67648829467256e-06,3.1616497607301085e-06,1.4620042027486713e-05,1.5172850763961797e-05,2.2545498786391935e-05,2.7185629606634103e-05,2.1291475120563603e-05,1.4692668790401846e-05,,,,,,,,,,,,,
D-(+)-Talofuranose-Feci,0.000114867,4.975736036985638e-06,0.000124743,6.22070394707365e-05,9.91039612765908e-05,1.934738244011885e-05,5.6920350543708695e-05,2.510241164058273e-05,,1.5869275636717064e-05,6.879817174017473e-06,9.91039612765908e-05,6.541244802233047e-06,,,,,,,6.101294479028287e-06,5.0013878547349586e-05,5.5536882704780605e-05,3.451649398285719e-06,5.0013878547349586e-05,2.620340902249302e-05,1.644556905298271e-05,3.32334173050494e-06,2.7185629606634103e-05,0.000135234,2.6577301920419655e-05,2.9188931357302075e-06,2.832062856085168e-05,2.7592097431907495e-05,2.9259696673225892e-05,1.3770475305366092e-05,7.112681932278526e-05,5.0013878547349586e-05,3.123124662168535e-05,,,,6.350101381470944e-05,0.000111831,0.000136104,0.000164801,0.000136104,1.0643475286929393e-05,,,
D-Allofuranose-Feci,,,,,,,,3.467618557350257e-07,1.3980535458479832e-05,1.353490881026105e-05,9.041886424474951e-06,9.13932861152029e-06,7.450931260522225e-06,8.590763965279978e-06,,,,,,8.273461006934159e-06,1.16750228775351e-05,6.267353285256778e-06,8.843702351791274e-06,7.482180808301214e-06,5.962390865157176e-06,9.540982189462616e-07,7.556100302843182e-06,1.0487570078712236e-05,1.579900772525557e-06,5.601311560210204e-07,8.664586869282965e-06,9.540982189462616e-07,2.3997195797453994e-07,1.2273461305973485e-08,2.5475803733856748e-05,3.392496773917764e-07,1.0622152596074533e-07,7.900262314483305e-06,,,,5.383517191631775e-05,3.809762550883029e-05,6.238935363090239e-06,8.355607329454319e-07,1.2016705068176969e-05,4.989954409022189e-05,,,
D-Arabinose-Feci,2.6081137884611907e-05,3.422792770823838e-05,2.748179040098093e-05,2.669672317085981e-05,2.847054550051834e-05,1.055418468828051e-05,1.4861771818347083e-05,1.3497197160403351e-05,,2.58188919108702e-05,2.834182402821186e-05,,4.954047227988588e-05,,,,,,,3.838907268305318e-06,,2.355667624442488e-06,,,,0.000135234,,,,,,,,,,,,,,,,1.0732063138688447e-05,3.4018174026168576e-05,3.101308615054718e-05,3.226693997592153e-05,2.735531444564817e-05,8.736115967055024e-06,,,
Decanoic acid-Feci,4.515622078239875e-06,2.798520805635317e-05,7.623300396063313e-06,4.069419579927048e-06,1.5860914310952894e-05,4.2306914384668435e-06,1.1426482578242848e-05,5.11124540177587e-06,3.1710860085391355e-05,1.3256191035062838e-05,1.2552481582839827e-05,1.1757822803850252e-05,1.22288661542631e-05,1.0926681883116737e-05,,,,,,1.6806733516036798e-05,7.353224287020933e-06,1.0840204443001189e-05,8.718730892190622e-06,7.556100302843182e-06,1.0090781793674955e-05,9.97740278336511e-06,1.3674707895242087e-05,8.911788780169537e-06,7.198196903208721e-06,8.718730892190622e-06,1.3035304206314098e-05,1.1476418585063051e-05,8.664586869282965e-06,7.818997343889304e-06,1.0388217036061962e-05,8.227600277440442e-06,8.273461006934159e-06,1.0435167259978e-05,,,,2.1834977799224203e-05,2.5649715426609503e-05,2.6590830101793257e-05,1.2386128150036162e-05,9.486867271749878e-06,3.2908986494800884e-05,,,
Decyl oleate-Feci,4.680512051932894e-07,2.4096179100994253e-05,5.723450699934834e-06,,2.313973378450096e-05,,9.248108126366247e-06,,1.3647786235958917e-05,1.4097453364997956e-05,1.2971636406337924e-05,9.704946581785091e-06,,8.944570875658423e-06,,,,,,,1.128240951081323e-06,8.074625385414086e-06,8.664586869282965e-06,1.8145783165286223e-05,1.2768255496444658e-05,2.304591577534761e-05,5.57539324073144e-06,1.110920651427007e-05,3.390145491397535e-05,2.3887850772886572e-05,8.074625385414086e-06,8.37997001251542e-06,2.5503480585556884e-06,1.5242238489794084e-06,,1.4500776211059256e-06,1.7188950981714575e-05,2.3997195797453994e-07,,,,3.0624966559567074e-05,1.4864586454833725e-05,4.245495791478588e-06,2.891541583068076e-05,1.530841212515444e-06,5.729262896742512e-05,,,
Dehydroabietic acid-Feci,1.9259430736065112e-05,1.2992483356046895e-06,7.766967961267407e-07,6.61006474988769e-05,1.0915302139903211e-05,4.426054320388334e-05,,2.2348995980876115e-05,1.1122797405308824e-05,1.045478783687502e-05,1.9213141506976933e-05,,1.2630604895770523e-05,9.704946581785091e-06,,,,,,1.2615483742156777e-05,6.267353285256778e-06,1.4063340123578813e-05,7.818997343889304e-06,,,4.667820533428246e-06,9.311484054051764e-06,7.95241998232019e-06,4.824168698834687e-06,7.739159808239551e-06,8.843702351791274e-06,6.800195758152759e-06,3.2548715103668688e-06,1.8591246095945467e-05,1.6558376670944696e-05,6.3799680352538855e-06,4.892517280039451e-06,4.591718606998633e-06,,,,1.657876497583457e-05,2.763049861118689e-05,2.6787585419746015e-05,5.78660675571529e-06,2.763049861118689e-05,2.1643036174431583e-05,,,
Deoxycholic Acid-Feci,2.6507033255156247e-05,1.4332355294502138e-05,1.4401865721083628e-05,1.2725837388665158e-05,4.631037028103475e-06,6.879817174017473e-06,2.6481281622744387e-05,6.33946938621211e-06,,,,,,,,,,,,0.000193699,,,1.1413043010049007e-05,,1.945039667301927e-05,2.869457507807134e-05,3.993510637437755e-06,5.5536882704780605e-05,3.059419164787951e-05,1.0388217036061962e-05,3.390145491397535e-05,,,2.919612267404186e-09,1.3355552836233331e-05,3.680674354561085e-05,3.993510637437755e-06,6.572915440251007e-06,,,,,,,,,,,,
Deoxyribopyranose-Feci,2.2611114771137555e-06,1.4169320725281462e-07,,,,,2.493042496496281e-05,4.3950547188156935e-06,,6.7173371748674375e-06,7.2138788215239956e-06,1.4372265497424615e-05,,,,,,,,2.4373025423558204e-06,1.526312974151954e-05,1.9986426685893328e-05,1.1996853279076284e-05,2.4839556875137356e-05,1.0953974500899492e-05,1.5365543292194056e-05,2.1291475120563603e-05,2.32416102774216e-05,,1.7484467376909954e-07,,,,3.4796576262333415e-05,4.5543860543956285e-05,4.345004654507616e-05,2.832062856085168e-05,5.0013878547349586e-05,,,,4.1436507173324335e-05,3.916438176610061e-06,2.360173208743259e-05,4.583419628296123e-06,1.8277450190145645e-05,3.921669419651076e-05,,,
"D-Erythro-Pentitol, 2-deoxy--Feci",4.723781184029817e-06,,2.258485701236441e-05,2.4239294845889594e-06,,2.8778991848421128e-05,3.1564037196736394e-06,,9.041886424474951e-06,2.7192928148823935e-05,1.7523243378091448e-05,2.159440673801431e-05,1.5869275636717064e-05,6.092911798553189e-06,,,,,,2.620340902249302e-05,,5.346310822575526e-06,7.130834026515903e-06,7.900262314483305e-06,1.8729174152879864e-06,5.251696931839343e-06,4.667820533428246e-06,1.7822389905926072e-06,1.7822389905926072e-06,1.0215618079267385e-05,9.575632659392894e-06,4.680031389540245e-07,3.123124662168535e-05,,0.000100083,1.6558376670944696e-05,2.4839556875137356e-05,2.4373025423558204e-06,,,,6.923810095332292e-07,2.00157898413748e-05,9.486867271749878e-06,2.144398281291842e-06,,,,,
"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-posphate-Feci",1.936042358264363e-06,1.079189482023349e-05,,1.079189482023349e-05,2.281206111523022e-06,2.4966823180455214e-06,4.0251084634536926e-06,4.7287296916796654e-05,3.559992343376083e-05,3.400018344535604e-05,1.934738244011885e-05,3.358745976749155e-05,,3.559992343376083e-05,,,,,,2.5902726833547406e-05,1.7062796515113937e-05,1.3674707895242087e-05,1.825126257942127e-05,4.012561288730162e-05,1.5855880502191168e-05,1.1202664999138725e-05,3.576797677898148e-05,1.0913699317503476e-05,0.000100083,1.500034223834365e-05,5.940644450880551e-05,1.928136910916207e-05,2.414684762315199e-05,1.3190012123189894e-05,1.4558705444856754e-05,1.2615483742156777e-05,5.5536882704780605e-05,1.693009845688965e-05,,,,,8.280633464815508e-06,1.0261147424161163e-05,4.8494158506114464e-05,1.805522489530305e-05,3.730631084829245e-06,,,
d-Erythrotetrofuranose-Feci,3.23059920168965e-06,1.7654052911001316e-05,1.3060549964127389e-05,,,,,4.493466542271954e-06,,2.809251125659072e-05,,2.6988523191489027e-05,6.879817174017473e-06,1.3427383714117782e-05,,,,,,3.0433484155440252e-06,3.392496773917764e-07,1.9950227610256658e-06,1.8729174152879864e-06,1.110920651427007e-05,5.601311560210204e-07,6.892096132425918e-07,1.6558376670944696e-05,9.311484054051764e-06,1.9950227610256658e-06,7.620728118776205e-06,1.4500776211059256e-06,5.601311560210204e-07,5.57539324073144e-06,1.3146498870419254e-07,1.9005123557686464e-05,9.71201344212411e-06,1.3146498870419254e-07,3.2548715103668688e-06,,,,2.144398281291842e-06,,,6.923810095332292e-07,,6.84637212882438e-06,,,
Desmethylverapamil-Feci,1.2992483356046895e-06,3.411965807941497e-06,4.845379026198361e-06,,7.766967961267407e-07,,8.65371511875172e-05,3.1141535472581485e-06,,,,,,,,,,,,,,3.708687676613752e-06,,,1.1612028479114978e-05,,1.4063340123578813e-05,2.109789863352044e-05,,,5.57539324073144e-06,,,,1.396174959971096e-05,,9.47162724769854e-06,1.0262900891441453e-05,,,,1.676694893462815e-05,2.8126265711123824e-05,,,1.6450359872157634e-05,,,,
D-Fructose-Feci,8.393320837173485e-06,1.7418748926552642e-05,1.3436640228810088e-05,3.3532277522776966e-06,2.4966823180455214e-06,1.6119085755873752e-05,1.3021038485423484e-05,2.0595057609042803e-05,,8.258279059646372e-06,7.00747777028629e-05,1.6225328686497065e-05,1.6225328686497065e-05,7.743995116992935e-05,,,,,,6.497420543599718e-05,1.7484467376909954e-07,3.838907268305318e-06,,1.8729174152879864e-06,,3.325545417503186e-05,2.160341828671319e-06,1.0622152596074533e-07,,5.940644450880551e-05,,3.392496773917764e-07,,6.800195758152759e-06,,,,1.7484467376909954e-07,,,,1.0894776337191838e-05,4.583419628296123e-06,2.4323677545534385e-05,,1.2386128150036162e-05,,,,
D-Fucitol-Feci,,2.677224729048848e-06,,,5.422453129935512e-06,2.736993327458843e-06,,,1.2829340593435547e-05,,1.707982649666101e-05,1.054808719348354e-05,1.4097453364997956e-05,1.2006841277602862e-05,,,,,,,1.4500776211059256e-06,4.892517280039451e-06,,,,,9.213874226892582e-06,2.1291475120563603e-05,,3.5938707091906705e-06,4.667820533428246e-06,1.329476053784694e-06,6.4835340690195805e-06,1.358575675930033e-05,8.664586869282965e-06,2.3997195797453994e-07,7.053780821325238e-06,8.60022333596996e-06,,,,,1.4544582915854817e-06,3.1562037456670997e-06,1.6855473654435217e-05,1.836056416543893e-06,,,,
D-Glucose-Feci,1.0056623879012304e-05,2.201152678220468e-05,2.116270788611208e-05,3.091647076433165e-05,3.0783454061225895e-05,3.0716945709673016e-05,5.5271362064019945e-06,1.6115341675871434e-05,2.906237220549846e-05,4.558638334540055e-05,3.091647076433165e-05,4.075014289139489e-05,,2.6988523191489027e-05,,,,,,1.2871502161561729e-05,4.824168698834687e-06,1.7344629467056497e-05,1.185895803842346e-05,1.2078836338496938e-05,1.9986426685893328e-05,1.0326710833809038e-05,1.7062796515113937e-05,1.5472069966158023e-05,1.4558705444856754e-05,1.0435167259978e-05,8.911788780169537e-06,1.3035304206314098e-05,1.4275578830208245e-05,1.1760244376352708e-05,9.258704550439152e-06,1.1347893720169177e-05,1.3278573689408084e-05,8.789436112149386e-06,,,,2.2960613279423694e-06,1.2621640375920451e-05,9.746818746062618e-07,1.411141502693008e-07,3.226693997592153e-05,1.676694893462815e-05,,,
Dihydrouracil-Feci,1.2078738479918813e-05,1.0324258698440236e-05,2.4213042888006257e-05,0.000114867,1.6170888215998225e-05,9.36026302870934e-05,8.475331466299738e-06,5.93531056188585e-06,2.7192928148823935e-05,2.6869214686453195e-05,2.2927331340685753e-05,2.6343094971864535e-05,1.800740545914193e-05,2.2537418933870495e-05,,,,,,1.0840204443001189e-05,1.2078836338496938e-05,2.3887850772886572e-05,2.0666979472325727e-05,7.739159808239551e-06,1.7616001737902115e-05,8.664586869282965e-06,6.572915440251007e-06,6.838683640633865e-06,2.7185629606634103e-05,2.0300517555349247e-05,1.1612028479114978e-05,2.2545498786391935e-05,6.67648829467256e-06,1.4147287377574098e-05,7.053780821325238e-06,1.79827107792425e-05,2.109789863352044e-05,1.7467951015074844e-05,,,,7.697062205434122e-06,1.1406293571200671e-05,1.8648784226797527e-05,3.178944502057086e-05,1.887068240475639e-05,1.2128426444807096e-05,,,
Dihydroxyacetone-Feci,2.2880449778157066e-05,1.426652836882352e-05,3.181682859142023e-05,1.873429735255363e-05,3.2520754294336424e-05,1.836604773354823e-05,1.9460812685940265e-05,1.8079635399120293e-05,3.091647076433165e-05,4.7287296916796654e-05,2.950858757807799e-05,5.9080782430912375e-05,2.970671668301444e-05,1.3647786235958917e-05,,,,,,1.0487570078712236e-05,1.644556905298271e-05,2.0300517555349247e-05,1.2768255496444658e-05,1.8723461074844276e-05,2.4523908347813537e-05,2.5503480585556884e-06,,4.204972701868237e-06,1.2208818932674656e-05,2.6879062833220023e-05,,2.284254472678872e-05,2.2545498786391935e-05,1.8723461074844276e-05,2.6879062833220023e-05,2.5902726833547406e-05,1.6054494792383944e-05,1.5172850763961797e-05,,,,1.8743380129594983e-05,2.65982170447041e-06,1.0894776337191838e-05,2.621384154650823e-05,4.583419628296123e-06,,,,
"Dimethyl hexopyranosiduronate, alpha-D-Feci",3.2292539494155514e-05,0.000210378,,1.7015225490899035e-06,1.6889829704381304e-07,3.1141535472581485e-06,2.533614799420995e-05,4.501310685479987e-05,,,,7.330555452571142e-06,,4.954047227988588e-05,,,,,,,,0.000356127,,,,,,,,,4.786228592863906e-05,,,,5.0013878547349586e-05,4.012561288730162e-05,,,,,,5.525347507631488e-05,5.9082902501027024e-05,6.923810095332292e-07,,,,,,
DL-Phenylalanine-Feci,1.235586967946416e-05,3.4649152282659024e-05,1.427948673020159e-05,1.3851734963653215e-05,2.5887454766151265e-05,1.3798916561898663e-05,4.62427317050719e-05,2.627467655982801e-05,3.290412426307043e-05,1.6769609861166164e-05,2.3298025692556636e-05,2.452308768438531e-05,1.4954651554609224e-05,2.906237220549846e-05,,,,,,1.0778852401770285e-05,3.059419164787951e-05,1.4620042027486713e-05,1.526312974151954e-05,2.1841778363667705e-05,8.718730892190622e-06,1.3190012123189894e-05,8.480942778780368e-06,7.482180808301214e-06,6.101294479028287e-06,7.411163384854275e-06,7.482180808301214e-06,5.652554360780266e-06,5.962390865157176e-06,1.3278573689408084e-05,8.843702351791274e-06,9.213874226892582e-06,6.740618821722773e-06,1.0155997232356115e-05,,,,6.684098568706045e-06,5.393937924956675e-06,1.0386845766700366e-05,2.2786821843590108e-05,1.0261147424161163e-05,1.5680182502759232e-05,,,
D-Mannopyranose-Feci,,4.1974889587643094e-05,3.091647076433165e-05,3.4799782986616144e-06,2.970671668301444e-05,2.3604510654678272e-06,,,2.1474984370333077e-05,1.2686874670412843e-05,2.42896536467224e-05,1.7330099864400886e-05,1.3139572921535198e-05,1.2829340593435547e-05,,,,,,1.110920651427007e-05,8.32966123896967e-06,1.3035304206314098e-05,5.153499881227712e-06,3.5938707091906705e-06,7.691870802174976e-06,7.053780821325238e-06,,7.5656840096351e-07,1.6558376670944696e-05,1.4818777915433826e-05,3.32334173050494e-06,2.008698486329516e-05,9.575632659392894e-06,1.6670124926057917e-05,,1.3190012123189894e-05,1.5967807379959314e-05,1.296183527434534e-05,,,,7.31820055108666e-06,1.411141502693008e-07,4.583419628296123e-06,9.746818746062618e-07,1.1350290953525685e-05,,,,
D-Mannose-Feci,5.051490468464879e-07,,,,,,,,2.2632295090858327e-05,2.517476152830188e-05,2.116270788611208e-05,2.8880050320266787e-05,3.091647076433165e-05,2.229532871852334e-05,,,,,,,5.153499881227712e-06,1.5855880502191168e-05,1.0090781793674955e-05,6.267353285256778e-06,,6.101294479028287e-06,7.900262314483305e-06,5.962390865157176e-06,,8.227600277440442e-06,8.137232674350063e-06,8.227600277440442e-06,7.307106905725083e-06,9.11575565424583e-06,7.307106905725083e-06,9.906362729385416e-06,1.1612028479114978e-05,,,,,,4.638662042987021e-07,1.530841212515444e-06,7.832566589464594e-05,,,,,
Dodecanamide-Feci,9.277628608016003e-06,6.293714422288688e-06,8.781756814764208e-06,1.7922328777662263e-05,7.272217137047569e-06,1.2143831100590792e-05,1.7196636882400638e-05,1.3427383714117782e-05,,,7.469526066809781e-05,8.65371511875172e-05,,,,,,,,1.1476418585063051e-05,2.0944208513152994e-05,3.2541480802974324e-05,1.5365543292194056e-05,,5.2620193109722245e-05,,,,2.5902726833547406e-05,,2.4839556875137356e-05,2.9897597847884973e-05,1.8729174152879864e-06,2.0944208513152994e-05,,7.996172237437584e-05,4.5543860543956285e-05,1.945039667301927e-05,,,,4.4778905346350206e-05,,6.0345631302352746e-05,,,2.483893487771108e-05,,,
"Dodecanoic acid, isooctyl ester-Feci",5.11124540177587e-06,1.2171694124660409e-06,,4.248725036044306e-06,4.845379026198361e-06,,,1.0859288351675112e-05,,,8.65371511875172e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.508355273131858e-06,,,
Dodecanoic acid-Feci,8.662199689508543e-06,3.3058251089819553e-06,1.1790367430650203e-05,4.317767916470863e-06,3.868473704894402e-06,3.7798513932929393e-06,4.723781184029817e-06,3.0241295039425454e-05,,,,,,,,,,,,2.7971670520343615e-05,1.630187471995777e-05,2.6577301920419655e-05,2.008698486329516e-05,1.945039667301927e-05,2.1841778363667705e-05,1.6806733516036798e-05,2.32416102774216e-05,2.284254472678872e-05,2.049905241642875e-05,2.304591577534761e-05,1.1281872769247187e-05,2.304591577534761e-05,2.0300517555349247e-05,1.979374274563558e-05,2.5058159326239772e-05,,,2.2545498786391935e-05,,,,,,,0.000472535,,,,,
D-Psicofuranose-Feci,2.6507033255156247e-05,,2.029559696648541e-06,3.1564037196736394e-06,3.938520390995757e-05,3.610962354003048e-05,2.330812774343577e-05,,8.590763965279978e-06,7.953955966237243e-06,,,5.803970515719202e-06,,,,,,,7.900262314483305e-06,1.0622152596074533e-07,1.2414203855034256e-05,5.0163559609822535e-08,6.195719989485858e-06,5.404488417593672e-06,2.3997195797453994e-07,2.9188931357302075e-06,6.195719989485858e-06,1.296183527434534e-05,6.906010842661122e-06,5.061030294190105e-06,8.137232674350063e-06,9.311484054051764e-06,,1.0572238813670336e-05,9.605783233152901e-08,1.1202664999138725e-05,5.57539324073144e-06,,,,5.980927869482815e-07,,1.6150478282736578e-06,,1.38972320822724e-06,,,,
D-Ribofuranose-Feci,,,5.163800342382888e-06,,2.9132075330914097e-06,,,,,6.686423142171753e-05,,,0.000114867,,,,,,,,,,,,1.0594866739571735e-06,,,,,,,,7.996172237437584e-05,6.497420543599718e-05,,,,,,,,,7.094423427928123e-05,,,,,,,
D-Ribose-Feci,,,,,,9.443123413624266e-06,,3.160982754933987e-05,6.092911798553189e-06,,,1.968252585387532e-05,3.079034102168166e-05,3.506076244015583e-05,,,,,,2.680847064643316e-06,,,,,,,,,,,,,,,,,1.6696406259132334e-06,,,,,,7.975342044517285e-07,8.654293183905291e-08,1.603110529073754e-05,4.1436507173324335e-05,,,,
D-Xylopyranose-Feci,,,,,,,,,,,,,0.000124743,,,,,,,,,2.160341828671319e-06,,,,,3.0433484155440252e-06,,,,,,2.1841778363667705e-05,1.9986426685893328e-05,,1.500034223834365e-05,9.97740278336511e-06,,,,,,,,,,,,,
D-Xylose-Feci,2.2018711739793873e-05,3.226626270078242e-05,2.9607652130546215e-05,4.7287296916796654e-05,2.778915006790486e-05,2.6869214686453195e-05,1.9901273764889943e-05,1.0090223013501271e-05,1.2552481582839827e-05,3.4649152282659024e-05,2.413643212929012e-05,3.559992343376083e-05,3.4461637679166565e-05,1.5789217306129828e-05,,,,,,6.3342469606590835e-06,5.962390865157176e-06,6.3342469606590835e-06,4.060200940597134e-06,1.7467951015074844e-05,1.0262900891441453e-05,7.739159808239551e-06,2.0944208513152994e-05,,1.0594866739571735e-06,6.838683640633865e-06,5.652554360780266e-06,2.797508392698753e-07,1.4620042027486713e-05,4.3530922444890095e-08,2.1495977798260634e-05,1.110920651427007e-05,6.3342469606590835e-06,5.805401985800017e-06,,,,2.1932952715233096e-05,3.7169703533636976e-05,3.8445826984084885e-05,1.8954218216158324e-05,4.989954409022189e-05,1.7005674772614e-05,,,
"Erythrono-1,4-lactone-Feci",2.6869214686453195e-05,4.075014289139489e-05,3.5211932400810944e-05,3.422792770823838e-05,4.162453237155054e-05,2.595601762143232e-05,2.970671668301444e-05,3.422792770823838e-05,3.422792770823838e-05,6.22070394707365e-05,4.792990000527625e-05,4.275123733094898e-05,3.727730647654299e-05,2.950858757807799e-05,,,,,,3.4796576262333415e-05,3.2541480802974324e-05,2.9897597847884973e-05,1.4147287377574098e-05,2.5475803733856748e-05,3.325545417503186e-05,2.284254472678872e-05,7.112681932278526e-05,4.786228592863906e-05,5.5536882704780605e-05,4.012561288730162e-05,3.123124662168535e-05,2.5902726833547406e-05,2.206122410994635e-05,2.5058159326239772e-05,3.773422781433982e-05,3.390145491397535e-05,2.7971670520343615e-05,2.4523908347813537e-05,,,,3.1647344176765684e-05,3.5632149126455806e-05,5.2490809331960696e-05,6.350101381470944e-05,6.854197017084353e-05,4.7146102173695454e-05,,,
