Metabolite 1,Metabolite 2,Spearman Coefficient,p-value,Values Counted
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",2-Hexanol,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","2'-Hydroxy-2,4,4',5-tetramethoxychalcone",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","2-Hydroxy-2',4',6'-trimethoxychalcone",nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",2-Hydroxy-3-methylbutyric acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","2-Hydroxymethyl-17alpha-methylandrosta-1,4-diene-11alpha,17beta-diol-3-one",nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",2-Isopropyl-5-methyl-1-heptanol,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","2-Methyl-1,3-butanediol",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",2-Methyl-3-pentanol,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","2-Methylcyclohexanol, (Z)",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",2-Naphthol,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",2-Norbornanemethanol,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","2-Oxiraneethanol, 2-t-butyldimethysilyloxymethyl- acetate",nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",2-Pentadecanone,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","2-Pivaloyl-1,3-indandione",nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",2-Propyl-1-pentanol,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",2-Pyrrolidone-5-carboxylic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","2-Thiophenecarboxylic acid, 4-cyanophenyl ester",nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",3-(4-Methoxyphenyl)coumarin,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","3,3-Bis{4-[(trimethylsilyl)oxy]phenyl}-2-benzofuran-1(3H)-one",nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","3,3-Dimethylacrylic acid",nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","3,4-Dihydroxybenzaldehyde",nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","3,4-Methylenedioxyamphetamine",nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","3,5-Dimethoxy-4-(tert.-butyldimethylsilyl)oxybenzaldehyde",nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","3,5-Dimethylphenol",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",3-Amino-5-methylisoxazole,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",3-Aminobenzoic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",3-Buten-2-one,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",3-Heptanol,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","3-Hydroxy-7,3',4',5'-tetramethoxyflavone",nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",3-Hydroxymethyl-2-trimethylsilyloxypentane,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",3-Methyl-3-buten-1-ol,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",3-Nonene,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",3-Phenyl oxindole,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","4,4'-Dichlorobenzophenone",nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","4,5-Dihydro-1H-pyrazole",nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",4-Aminobutanoic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",4-Hydroxybutanoic acid,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",4-Methoxyphenol,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","4-Methylquinoline-2,7-diol",nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",4-Methylvaleric acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",4-Oxohexanoic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","4-Phenyl-2,3-dihydro-1H-1,5-benzodiazepin-2-one",nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",4-tert-Butyldimethylsiloxy-3-penten-2-one,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",5-Aminovaleric acid,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",5-Azacytosine,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","5-Chlorovaleric acid, nonyl ester",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether",nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",5-Ethyl-5-methylnonadecane,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",5-Nitroso-8-quinolinol,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","5-Nonanol, tert-butyldimethylsilyl ether",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",5-Oxohexanoic Acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","6,7,4'-Trihydroxyisoflavone",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","6-Aminocaproic acid, N-(tert.-butyldimethylsilyl)",nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",6-Methyluracil,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",6-Nitroveratryl alcohol,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",6-Oxoheptanoic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","7(S),17(S)-Dihydroxy-8(E),10(Z),13(Z),15(E),19(Z)-docosapentaenoic acid",nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",7-Hydroxy-4-(methoxymethyl)coumarin,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",8-Acetyl-7-hydroxycoumarin,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",8-Methylnonanoic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","9,12-Octadecadienoic acid (Z,Z)",nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",9-Ethyl-N-(trimethylsilyl)-9H-carbazol-3-amine,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","9H-Xanthen-9-one, 1-hydroxy-3,5,6-trimethoxy",nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Acetic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Aceturic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Aconitic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Adenine,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Adipic acid,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Adipoyl-L-carnitine,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",alpha-Hydroxyisobutyric acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Allylescaline,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Aminoguanidine,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Aniline,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Azelaic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Aziridine, 1-(2-buten-2-yl)",nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Benz[a]anthracene-1,7,12(2H)-trione, 3,4-dihydro-8-hydroxy-3-methyl-, (3S)",nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Benz[c]acridine, 5,10-dimethyl",nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Benzaldehyde, 2,5-dimethoxy",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Benzene, 1,4-dimethoxy",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)",nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Benzene, 1-ethyl-3,5-dimethyl",nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Benzeneacetic acid,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Benzenepropanoic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Benzenesulfonamide, N-butyl",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester ",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Benzoic acid, methyl ester",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Benzoic Acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Benzophenone,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Benzyl alcohol,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Biphenyl,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Butachlor ESA,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Butanedioic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Butylmethylamine,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Butyric Acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Chlorobenzilate ,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Cholesterol,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",cis-2-Decenoic acid,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Citramalic acid,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Crotonic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Curcumin,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Cyclobutylamine,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Cyclocurcumin,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Cycloheptanol,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Cyclohexanone, 3,3,5-trimethyl",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Cyclooctylamine,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Cytosine, N-(tert-butyldimethylsilyl)-",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Desmethylverapamil,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Diacetyl monoxime,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Dibutyldodecylamine,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Diclofenac,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Diethylamine,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",DL-Glyceraldehyde,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",DL-p-Hydroxyphenyllactic acid,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Dodecanoic acid, 1-methylethyl ester",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Dodecanoic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","D-Streptamine, O-6-amino-6-deoxy-alpha-D-glucopyranosyl-(1-4)-O-(3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranosyl-(1-6))-2-deoxy-",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Durapan,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Erythrono-1,4-lactone",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Ethanolamine,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Formamide,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Frangulin,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Glabridin,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Glyceric acid,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Glycerol,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Glycine,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Glycine, tert.-butyldimethylsilyl ester",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Glycolic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Guanosine,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Heptanedioic acid,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Heptanoic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Heptylamine,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Hexacosanoic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Hexanoic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Hydracrylic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Hydroxylamine,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Hymexazole, tert-butyldimethylsilyl ether",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Hypoxanthine,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Iminodiacetic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Indoprofen,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Isobutanol,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Isonicotinic Acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Isopropyl palmitate,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Isopropylamine,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Isosorbide,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Ketamine,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Kojic acid, bis(tert-butyldimethylsilyl) ether",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",L-(+)-Threose,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Lactic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",L-Alanine,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",L-Asparagine,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",L-gamma-Glutamyl-L-glutamic acid,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Leucylglycine,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Levulinic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",L-Glutamic acid,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",L-Glutamine,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","L-Histidine, N,1-bis(tert-butyldimethylsilyl)-",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Lignoceric acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",L-Leucine,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",L-Lysine,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",L-Norleucine,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",L-Ornithine,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",L-Pyroglutamic acid,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",L-Serine,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",L-Threonine,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",L-Tryptophan,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",L-Tyrosine,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Luciferin,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Lupinine,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",L-Valine,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",L-Val-L-Leu,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Malic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Maltol,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Methanesulfonic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Methyl lactate,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Methylsuccinic acid,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Methylthiouracil,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Mevalonolactone,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Monocaproin,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",m-Toluic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Myristic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","N,N-Dimethyl-2-aminoethanol",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",N-Acetylaminoethanol,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",N-Acetylaspartic acid,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",N-Acetyl-L-alanine,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Naringenin 4',7-dimethylether",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",N-Caffeoyl-O-methyltyramine,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",N-Ethylamphetamine,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",N-Ethyldiethanolamine,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Niacin,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Niacinamide,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",N-Isobutyrylglycine,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",N-Methylacetamide,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Nonanoic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Norephedrine,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Norketamine,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Norleucine, N-trimethylsilyl-",nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Octacosanol,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Octadecanoic acid, octyl ester",nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Octadecanoic acid,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Octanoic acid,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Octocrylene,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Oleamide,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Oleic Acid,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Olomoucine,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Oxalic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Oxalic acid, di(cyclohexylmethyl) ester",nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Oxymorphone, bis(trimethylsilyl) ether",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Palmitic Acid,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Pentadecanoic acid,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Pentanedioic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Pentanoic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Phenol, 2,4-bis(1-methyl-1-phenylethyl)-",nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Phenol,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Phenoxyethanol,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Phosphoserine,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Phthalazin-1-one,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Phthalimide,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Phytanic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Picolinic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Pinosylvin,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Pipecolic acid,nan,nan,2
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Piperazine, 1-(4-acetylphenylsulfonyl)-4-methyl-",nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Praziquantel,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Pro-Ala-Lys,nan,nan,0
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",Prometryne,nan,nan,1
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-","Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",nan,nan,2
