Metabolite 1,Metabolite 2,VECPAC r,VECPAC p-values,VECPAC n,DSS r,DSS p-values,DSS n,LPS r,LPS p-values,LPS n,Consistent?,Can Meta-Analysis Be Calculated?,Meta-Analysis p-value,FDR
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-","Butanoic acid, 3,4-dihydroxy-",-0.8999999999999998,0.0373860734684987,5,-0.2142857142857143,0.6103444156452669,8,,,0,False,True,0.3056980639681869,0.4877683232384532
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Cholesterol,0.9642857142857144,0.0004541491691941,7,0.0272727272727272,0.9365584481926122,11,,,0,False,True,0.3451387163645726,0.5175547424672766
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-","cis,cis,cis-1-Isobutyl-2,5-dimethylcyclohexane",0.316227766016838,0.683772233983162,4,0.5272727272727273,0.0955652183531542,11,,,0,False,True,0.1218815380095067,0.3166091574625358
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-","cis-4,5-Dihydroxy-o-dithiane",0.8928571428571429,0.0068071874089353,7,0.0636363636363636,0.8525390725425217,11,,,0,False,True,0.2902062831076508,0.4766793899205874
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Cyclo(L-prolyl-L-valine),0.3999999999999999,0.6,4,0.1545454545454545,0.65003396549758,11,,,0,False,True,0.5854196521172167,0.6788281363274528
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Cyclohexanemethanol,0.1441499940312894,0.7578179356488596,7,0.0727272727272727,0.831716405381337,11,,,0,False,True,0.7379601815978796,0.7823176644886682
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Cyclohexanol,-0.4058397249567139,0.4246625075613645,6,-0.1727272727272727,0.6115423848512369,11,,,0,False,True,0.4327623874061271,0.5755474801291405
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-","Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl",0.5,0.2531699951003227,7,0.5330309956665001,0.0913410454299226,11,,,0,False,True,0.06340547272908,0.2213007461901198
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",D-(-)-Fructofuranose,0.6071428571428572,0.1482311614811614,7,0.1548978961765897,0.6492801259562868,11,,,0,False,True,0.2948104735308551,0.4796235407980748
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",D-(-)-Fructopyranose,-0.5428571428571429,0.2657026239067055,6,-0.1181818181818181,0.72928477951978,11,,,0,False,True,0.4429795406059711,0.5829866907141147
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",D-(-)-Ribofuranose,-0.5357142857142858,0.2152174556780127,7,-0.5272727272727273,0.0955652183531542,11,,,0,False,True,0.0591652508193035,0.2126614683773788
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-","D-(+)-Ribono-1,4-lactone ",-1.0,0.0,3,-0.1999999999999999,0.6059012741795533,9,,,0,False,True,0.0,0.0
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-","D-Erythro-Pentitol, 2-deoxy-",-0.2,0.704,6,-0.4047619047619048,0.3198886412288162,8,,,0,False,True,0.3501940392636643,0.5210854500895703
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-","D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-posphate",0.1071428571428571,0.8191508555699912,7,0.2008385781013735,0.6043593545214949,9,,,0,False,True,0.6048083557714811,0.6920412896243371
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",D-Fructose,0.6000000000000001,0.3999999999999999,4,0.0909090909090908,0.8027717312071619,10,,,0,False,True,0.6684497967431398,0.7347862434580859
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Dihydroxyacetone,-0.2857142857142857,0.5345092286010406,7,-0.0636363636363636,0.8525390725425217,11,,,0,False,True,0.6342237931278627,0.712158760490573
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",DL-Phenylalanine,0.4285714285714286,0.337368311085824,7,0.0636363636363636,0.8525390725425217,11,,,0,False,True,0.5246291596678475,0.6384360620729145
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",D-Mannopyranose,-0.642857142857143,0.1193923734274109,7,-0.4047619047619048,0.3198886412288162,8,,,0,False,True,0.1181357127437888,0.311863498688332
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",D-Mannose,-0.1428571428571428,0.7871720116618075,6,-0.6000000000000001,0.3999999999999999,4,,,0,False,True,0.6118489383304591,0.6977118326470536
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-","Gluconolactone (3R,4S,5R,6R)",0.3214285714285715,0.4820720382996776,7,0.1333333333333333,0.7323675052362975,9,,,0,False,True,0.5090322729460821,0.6283915764068319
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Glycerol,-0.0714285714285714,0.8790481931481541,7,-0.1545454545454545,0.65003396549758,11,,,0,False,True,0.6600572505324631,0.7296279764551714
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Heptadecanoic acid,0.0357142857142857,0.9394082054712856,7,0.4601378680539873,0.1544183941246629,11,,,0,False,True,0.2691299803278946,0.4600250873615095
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-","Hexadecanoic acid, methyl ester",0.642857142857143,0.1193923734274109,7,0.3454545454545455,0.2980892209030388,11,,,0,False,True,0.1195627369879262,0.3137431466947856
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-","Hexadecanoic acid, tetradecyl ester",0.3999999999999999,0.5046315754686911,5,0.3999999999999999,0.6,4,,,0,False,True,0.4821060577093825,0.6106342746879029
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Hexanedioic acid,0.3273268353539886,0.4735969360680634,7,0.4272727272727273,0.189943724965427,11,,,0,False,True,0.1666277075485653,0.3678619343545506
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-","Hexonic acid, 3-deoxy-, gamma-lactone",0.3928571428571429,0.3833168704269726,7,0.5,0.2531699951003227,7,,,0,False,True,0.1987780582103396,0.4002198079395935
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Hymexazole,0.642857142857143,0.1193923734274109,7,0.2545454545454546,0.4500365768888285,11,,,0,False,True,0.1835416501733264,0.385018051898153
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Isocitric acid lactone,0.6,0.2847569798652937,5,0.1166666666666666,0.7650079429261462,9,,,0,False,True,0.5092353738216782,0.6284316723969994
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Isopropyl myristate,0.30631873731649,0.5040270086665881,7,0.3636363636363636,0.2716375409938228,11,,,0,False,True,0.2278740224426771,0.4251448502946703
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",L-(+)-Rhamnopyranose,-0.7207499701564473,0.0676349947302814,7,-0.0499999999999999,0.8983528043506301,9,,,0,False,True,0.3334053541107756,0.5093810112024565
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",L-5-Oxoproline,0.5714285714285715,0.1802019889115274,7,0.3090909090909091,0.3550284397015071,11,,,0,False,True,0.1658396384598248,0.3672418026298043
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Lactic Acid,0.3214285714285715,0.4820720382996776,7,0.2272727272727272,0.501535667604937,11,,,0,False,True,0.3677573750785436,0.5343795489253095
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Levoglucosan,-0.7207499701564473,0.0676349947302814,7,-0.086560589039859,0.8002206347159757,11,,,0,False,True,0.3204890824454547,0.4999310678175098
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Levulinic acid,0.5,0.2531699951003227,7,0.2272727272727272,0.501535667604937,11,,,0,False,True,0.2688559488456851,0.4598810469172908
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",L-Fucose,-0.0714285714285714,0.8790481931481541,7,-0.4272727272727273,0.189943724965427,11,,,0,False,True,0.2837163214512398,0.4711426046503331
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",L-Glutamic acid,0.2857142857142857,0.5345092286010406,7,0.4272727272727273,0.189943724965427,11,,,0,False,True,0.1827643782867254,0.384306158674598
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Lignoceric acid,0.5,0.6666666666666667,3,0.4857142857142857,0.3287230320699709,6,,,0,False,True,0.3896656730466062,0.5474235950592731
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",L-Isoleucine,0.5357142857142858,0.2152174556780127,7,0.4000264261883815,0.2228349294792531,11,,,0,False,True,0.116702056262096,0.3097934802650194
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",l-Leucyl-l-valine,0.0285714285714285,0.9571545189504372,6,0.0818181818181818,0.8109903943000458,11,,,0,False,True,0.8233353297113164,0.8472387380454145
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",L-Threonine,0.5714285714285715,0.1802019889115274,7,0.3454545454545455,0.2980892209030388,11,,,0,False,True,0.140090525954908,0.3380801988611364
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",L-Valine,0.3214285714285715,0.4820720382996776,7,0.2272727272727272,0.501535667604937,11,,,0,False,True,0.3677573750785436,0.5343795489253095
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-","Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",0.3214285714285715,0.4820720382996776,7,0.2545454545454546,0.4500365768888285,11,,,0,False,True,0.3344885922934941,0.5101619544608454
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Methyl alpha-Arabinofuranoside,-0.6071428571428572,0.1482311614811614,7,-0.3166666666666666,0.4063970144863861,9,,,0,False,True,0.1667549518140698,0.3681058097193573
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Methyl beta-Arabinofuranoside,-1.0,0.0,3,-0.3333333333333334,0.4197530864197531,8,,,0,False,True,0.0,0.0
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Monocaprylin,-0.1999999999999999,0.8,4,-0.4999999999999999,0.3910022189557705,5,,,0,False,True,0.4842050894516244,0.6121267451782564
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Monolaurin,-1.0,0.0,3,-0.1428571428571428,0.735764859879812,8,,,0,False,True,0.0,0.0
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Monomethyl succinate,-0.1428571428571428,0.7599453002180929,7,-0.0272727272727272,0.9365584481926122,11,,,0,False,True,0.8198127169281966,0.8442870357399846
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-","N,N-Diethyl-carbamate",-0.4642857142857144,0.2939341076002517,7,-0.0363636363636363,0.9154683168905348,11,,,0,False,True,0.5411781058752587,0.6502435729957927
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-","N,N-Diethyl-2-aminoethanol",-0.642857142857143,0.1193923734274109,7,-0.1999999999999999,0.8,4,,,0,False,True,0.2044442927859305,0.405405843003761
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",N-Acetyl glucosamine methoxime,-0.6000000000000001,0.3999999999999999,4,-0.0285714285714285,0.9571545189504372,6,,,0,False,True,0.7410622316712445,0.7850371958315439
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-","N-Acetyl-D-galactosamine, (R,R,R,R)",0.6785714285714287,0.0937502539598313,7,0.1917828212904337,0.5721279073329846,11,,,0,False,True,0.2255394046273346,0.423949155031162
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",N-Acetyl-L-glutamic acid,0.7567874686642696,0.0489050991347263,7,0.0999999999999999,0.8728885715695383,5,,,0,False,True,0.1866164697168182,0.3884150791006812
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",N-Ethyldiethanolamine,-0.108112495523467,0.8175332656241182,7,-0.3,0.3700831222820678,11,,,0,False,True,0.4121419936716294,0.5635295613333884
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Nonadecanoic acid,0.0357142857142857,0.9394082054712856,7,0.1867886395070641,0.5823613748406506,11,,,0,False,True,0.6362916407943224,0.7137733741627533
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Nonanoic acid,0.4642857142857144,0.2939341076002517,7,0.2,0.5554454421055854,11,,,0,False,True,0.317356668836306,0.4974875725408953
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Norketamine,0.0999999999999999,0.8728885715695383,5,0.0909090909090909,0.7903727377532903,11,,,0,False,True,0.7691862919862669,0.8054960262602594
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Octadecyl octyl ether,-0.1449427589131121,0.7841083696021083,6,-0.4787878787878787,0.1615229280174558,10,,,0,False,True,0.2275341548786661,0.4251448502946703
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Octanoic acid,-0.1071428571428571,0.8191508555699912,7,-0.4363636363636364,0.1796648765800112,11,,,0,False,True,0.2558483041118523,0.4491368052659658
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Oxalic acid,0.2142857142857143,0.6445115810207203,7,0.1636363636363636,0.6306852146425357,11,,,0,False,True,0.5306804226946604,0.6432667665149641
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Palmitelaidic acid,0.7714285714285715,0.0723965014577259,6,0.2,0.5554454421055854,11,,,0,False,True,0.2497396669224103,0.4439186820284924
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Pantolactone,-0.0714285714285714,0.8790481931481541,7,-0.0727272727272727,0.831716405381337,11,,,0,False,True,0.8021663707391259,0.8309112022103027
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Pentadecanoic acid,0.4324499820938683,0.3325267782128441,7,0.5090909090909091,0.1097372322416564,11,,,0,False,True,0.0869516827532851,0.2652189517040282
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Pentanedioic acid,0.0714285714285714,0.8790481931481541,7,0.5181818181818182,0.1024915397909637,11,,,0,False,True,0.1995531303353117,0.4008969581134273
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Pentanoic acid,0.0357142857142857,0.9394082054712856,7,0.2636363636363636,0.4334407376116145,11,,,0,False,True,0.5152991573811856,0.6323785385917446
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Phenol,0.6071428571428572,0.1482311614811614,7,0.0727272727272727,0.831716405381337,11,,,0,False,True,0.3959533132760778,0.552375894530244
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Phenylalanine,0.4144312328399571,0.3552689437660521,7,0.2636363636363636,0.4334407376116145,11,,,0,False,True,0.2734768650566933,0.4634699845005293
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Phenylpropanolamine,0.7999999999999999,0.2,4,0.0952380952380952,0.8225054302036114,8,,,0,False,True,0.62384539011207,0.7050153424878343
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Phthalazin-1-one ,-0.4285714285714286,0.337368311085824,7,-0.0727272727272727,0.831716405381337,11,,,0,False,True,0.5107522635124327,0.6292697523680645
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-","Propane, 2-methyl",-0.1428571428571428,0.7871720116618075,6,-0.0272727272727272,0.9365584481926122,11,,,0,False,True,0.8455090611477645,0.863374699878151
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Propanedioic acid,-0.4285714285714286,0.337368311085824,7,-0.0181818181818181,0.9576852410216188,11,,,0,False,True,0.5966419537459939,0.6859678491425408
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Protocatechoic acid,-0.5428571428571429,0.2657026239067055,6,-0.6454545454545455,0.0319627993280174,11,,,0,False,True,0.0332862950152358,0.1487260182432014
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Pyridoxic acid,-0.5,0.6666666666666667,3,-0.0238095238095238,0.9553740118158808,8,,,0,False,True,0.957538908954834,0.959419265765587
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Pyrrole-2-carboxylic acid,0.25,0.5887244480896833,7,0.0636363636363636,0.8525390725425217,11,,,0,False,True,0.6635160347349103,0.7323812346975868
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Salsoline,0.7142857142857144,0.0713435614675376,7,0.6090909090909091,0.0466957093540988,11,,,0,False,True,0.0198661916579455,0.1054085235732348
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Sebacic acid,0.5,0.6666666666666667,3,0.5,0.1704706607870538,9,,,0,False,True,0.2097583941698185,0.4099865628584249
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Serine,0.7142857142857144,0.0713435614675376,7,0.3727272727272728,0.2589258736842221,11,,,0,False,True,0.0882543355005543,0.2674553498426189
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Ser-Leu,0.3999999999999999,0.6,4,0.3696969696969697,0.2930500752928223,10,,,0,False,True,0.2847965703855143,0.4719363107445758
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Stearic acid,0.0714285714285714,0.8790481931481541,7,0.2095677418859744,0.5362719074923923,11,,,0,False,True,0.5705540686454265,0.6686819603090512
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Thymidine,0.5357142857142858,0.2152174556780127,7,0.1363636363636363,0.6893090205863619,11,,,0,False,True,0.3541908888199021,0.5242911574968311
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-","Thymidine, 5'-phosphate",-0.1801874925391118,0.6990457740939315,7,-0.5151515151515151,0.1275528697032342,10,,,0,False,True,0.1886718018265998,0.3899999370713774
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Tricine,-0.2522624895547565,0.5852410907160581,7,-0.3696969696969697,0.2930500752928223,10,,,0,False,True,0.2740138565028392,0.4641104839568062
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Undecanoic acid,0.1785714285714286,0.7016579425162729,7,0.3833333333333333,0.3084952723803714,9,,,0,False,True,0.3378618562248768,0.512811423422608
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Uridine,-0.0714285714285714,0.8790481931481541,7,-0.0181818181818181,0.9576852410216188,11,,,0,False,True,0.9009550316049474,0.9081592809954572
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",Vanillin,0.4857142857142857,0.3287230320699709,6,0.4636363636363637,0.150901499292486,11,,,0,False,True,0.1118108558532703,0.302594076405668
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-","Xylonic acid, delta-lactone",-0.7500000000000002,0.0521814004570577,7,-0.0454545454545454,0.8944269969053026,11,,,0,False,True,0.3584195737243357,0.5278888106099304
"1,4-Butanediol",11-Methyldodecanol,-0.0857142857142857,0.8717434402332361,6,-0.0999999999999999,0.8728885715695383,5,,,0,False,True,0.8378995278278005,0.8587519691132053
"1,4-Butanediol",13-Docosenamide,0.1428571428571428,0.7871720116618075,6,0.9856107606091624,0.0003090856678496,6,,,0,False,True,0.2410646441337365,0.4361667732388404
"1,4-Butanediol",1-Hexadecanol,-0.2571428571428572,0.6227871720116618,6,-0.6377481392176932,0.1730711102412597,6,,,0,False,True,0.2698668635035031,0.4605663770961731
"1,4-Butanediol",1-Octanol,0.3999999999999999,0.6,4,0.6667366910003157,0.1480897994403527,6,,,0,False,True,0.2149631265335452,0.4146128728364144
"1,4-Butanediol","1-Propanamine, N,N-diethyl-",0.3714285714285715,0.4684781341107871,6,0.0579771035652448,0.9131317851623264,6,,,0,False,True,0.5999194570886204,0.6882213275045401
"1,4-Butanediol","2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",0.0857142857142857,0.8717434402332361,6,0.2029198624783569,0.699797968157019,6,,,0,False,True,0.7234790240286477,0.7722729120936611
"1,4-Butanediol","2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)",0.2571428571428572,0.6227871720116618,6,0.0579771035652448,0.9131317851623264,6,,,0,False,True,0.699673507155066,0.7546746348253355
"1,4-Butanediol","2,5-Dimethoxybenzhydrazide",-0.1428571428571428,0.7871720116618075,6,-0.0579771035652448,0.9131317851623264,6,,,0,False,True,0.8056307464083333,0.8334373149848563
"1,4-Butanediol","2-Allyl-1,4-dimethoxybenzene ",0.6571428571428573,0.1561749271137023,6,0.1159542071304896,0.826848213385815,6,,,0,False,True,0.3487944572315576,0.520378969256298
"1,4-Butanediol",2-Amino-4-tert-butylphenol,0.5,0.6666666666666667,3,0.2319084142609793,0.6583735712609271,6,,,0,False,True,0.6865584034154865,0.7440768312060746
"1,4-Butanediol",2-Aminobutanoic acid,0.8999999999999998,0.0373860734684987,5,0.2029198624783569,0.699797968157019,6,,,0,False,True,0.3067984432329828,0.488685773524876
"1,4-Butanediol","2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester",0.3142857142857143,0.5440932944606414,6,0.8999999999999998,0.0373860734684987,5,,,0,False,True,0.230558856454126,0.4273792928864079
"1,4-Butanediol","2-Furanacetaldehyde, tetrahydro-alpha",-1.0,0.0,3,-0.6000000000000001,0.3999999999999999,4,,,0,False,True,0.0,0.0
"1,4-Butanediol",2-Hydroxy-3-methylbutyric acid,-0.6000000000000001,0.3999999999999999,4,-0.5217939320872036,0.2883432338003937,6,,,0,False,True,0.2654314016874695,0.457080103797166
"1,4-Butanediol",2-Ketobutyric acid,-0.0285714285714285,0.9571545189504372,6,-0.0869656553478672,0.8698803787001028,6,,,0,False,True,0.8874650086220134,0.8960415227412322
"1,4-Butanediol","2-Propenoic acid, 2-hydroxy-3-(4-hydroxyphenyl)",0.1428571428571428,0.7871720116618075,6,0.0869656553478672,0.8698803787001028,6,,,0,False,True,0.7781501547135239,0.8116675094805893
"1,4-Butanediol","3,4-Dimethoxymandelic acid",1.0,0.0,4,0.2608969660436018,0.6175338174259972,6,,,0,False,True,0.0,0.0
"1,4-Butanediol",3-Hydroxybutyric acid,0.3714285714285715,0.4684781341107871,6,0.7826908981308054,0.065703848071589,6,,,0,False,True,0.1510044282909419,0.3516472201928567
"1,4-Butanediol",3-Methyl-2-furoic acid,0.8999999999999998,0.0373860734684987,5,0.0579771035652448,0.9131317851623264,6,,,0,False,True,0.4248842897378078,0.5707609698164766
"1,4-Butanediol",3-Pyridylcarbinol,0.0857142857142857,0.8717434402332361,6,0.4638168285219587,0.3541642984362307,6,,,0,False,True,0.5024190699158984,0.6240418021939997
"1,4-Butanediol",3-Undecene,0.7714285714285715,0.0723965014577259,6,0.8660254037844387,0.3333333333333332,3,,,0,False,True,0.1508801486474458,0.3515249507619158
"1,4-Butanediol",pyrazole,0.5,0.6666666666666667,3,0.2319084142609793,0.6583735712609271,6,,,0,False,True,0.6865584034154865,0.7440768312060746
"1,4-Butanediol",4-Hydroxybenzoic acid,-0.0285714285714285,0.9571545189504372,6,-0.2898855178262242,0.5773517870348748,6,,,0,False,True,0.6971808704950158,0.7527632036742444
"1,4-Butanediol",4-Methoxyphenol,-0.7999999999999999,0.2,4,-0.2608969660436018,0.6175338174259972,6,,,0,False,True,0.4368710308475683,0.5781729048616026
"1,4-Butanediol",4-Methyl-5-thiazoleethanol,0.3714285714285715,0.4684781341107871,6,0.1159542071304896,0.826848213385815,6,,,0,False,True,0.5502781122347956,0.6563856869700556
"1,4-Butanediol",4-Methylvaleric acid,0.1428571428571428,0.7871720116618075,6,0.4058397249567139,0.4246625075613645,6,,,0,False,True,0.5008112813325168,0.6228205142520927
"1,4-Butanediol",4-Pyridinol,0.4285714285714286,0.3965014577259474,6,0.6957252427829381,0.124789337440287,6,,,0,False,True,0.1581303811687517,0.3595958294820081
"1,4-Butanediol","5,10-Diethoxy-2,3,7,8-tetrahydro-1H,6H-dipyrrolo[1,2-a:1',2'-d]pyrazine",-0.6571428571428573,0.1561749271137023,6,-0.550782483869826,0.2573693316225745,6,,,0,False,True,0.1250500276009417,0.3204388700729574
"1,4-Butanediol","5,8,11-Eicosatrienoic acid",0.0285714285714285,0.9571545189504372,6,0.0579771035652448,0.9131317851623264,6,,,0,False,True,0.9155738711197688,0.9206934976793348
"1,4-Butanediol",5-Methyluridine,-0.3714285714285715,0.4684781341107871,6,-0.8116794499134278,0.0498575851013404,6,,,0,False,True,0.141703864513945,0.3400396792558191
"1,4-Butanediol","7,9-Di-tert-butyl-1-oxaspiro(4,5)deca-6,9-diene-2,8-dione",0.5428571428571429,0.2657026239067055,6,0.1449427589131121,0.7841083696021082,6,,,0,False,True,0.4001671033279897,0.5554887249148287
"1,4-Butanediol",9H-Purin-6-ol,-0.3714285714285715,0.4684781341107871,6,-0.0579771035652448,0.9131317851623264,6,,,0,False,True,0.5999194570886204,0.6882213275045401
"1,4-Butanediol",9-Octadecen-1-ol,-0.6,0.2847569798652937,5,-0.7378647873726218,0.2621352126273781,4,,,0,False,True,0.2431951754040041,0.4385804053630668
"1,4-Butanediol",9-Octadecenamide,0.0869656553478672,0.8698803787001028,6,0.3768511731740915,0.4614828403508046,6,,,0,False,True,0.5704004217789698,0.6685498826769911
"1,4-Butanediol",9-Octadecenoic acid,0.3714285714285715,0.4684781341107871,6,0.6377481392176932,0.1730711102412597,6,,,0,False,True,0.2080974128294755,0.4083772126546238
"1,4-Butanediol",Acetoacetic acid,0.7999999999999999,0.2,4,0.0289885517826224,0.9565293523898406,6,,,0,False,True,0.684983431586324,0.7431408044802428
"1,4-Butanediol",Aconitic acid,-0.7999999999999999,0.2,4,-0.8660254037844387,0.3333333333333332,3,,,0,False,True,0.3856200385043493,0.5455925481901995
"1,4-Butanediol",alpha-D-(+)-Talopyranose,0.0285714285714285,0.9571545189504372,6,0.5,0.6666666666666667,3,,,0,False,True,0.9605283808521348,0.96171189138392
"1,4-Butanediol",alpha-D-Xylopyranose,-0.5,0.6666666666666667,3,-0.5797710356524485,0.2277839567150159,6,,,0,False,True,0.2989796052266812,0.4821773858863989
"1,4-Butanediol",alpha-L-(-)-Fucopyranose,-0.5,0.6666666666666667,3,-0.8720815992723809,0.0538542177275421,5,,,0,False,True,0.1686575843312909,0.3697892677191003
"1,4-Butanediol","Arabinofuranose, 1,2,3,5-tetrakis",0.0857142857142857,0.8717434402332361,6,0.0999999999999999,0.8728885715695383,5,,,0,False,True,0.8378995278278005,0.8587519691132053
"1,4-Butanediol",Arachidic acid,0.1428571428571428,0.7871720116618075,6,0.8116794499134278,0.0498575851013404,6,,,0,False,True,0.2543135016808298,0.4481362025022792
"1,4-Butanediol","Benzaldehyde, 2,5-dimethoxy",0.5797710356524484,0.227783956715016,6,0.6667366910003157,0.1480897994403527,6,,,0,False,True,0.1122252300641084,0.3032292546313471
"1,4-Butanediol",Benzoic Acid,0.4928053803045811,0.3206325828658273,6,0.8406680016960504,0.0360575728451591,6,,,0,False,True,0.0915636867435816,0.2733579108932075
"1,4-Butanediol",beta-Arabinopyranose,-0.7,0.1881204043741872,5,-0.7247137945655605,0.1032428046237076,6,,,0,False,True,0.0903337217306669,0.2711618353770463
"1,4-Butanediol",beta-D-(-)-Ribopyranose,-0.2,0.704,6,-0.4999999999999999,0.3910022189557705,5,,,0,False,True,0.4734123022906894,0.6050439112622481
"1,4-Butanediol","beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy",0.6,0.2079999999999998,6,0.6957252427829381,0.124789337440287,6,,,0,False,True,0.0974055750518008,0.2820978549573887
"1,4-Butanediol",Cholesterol,-0.0289885517826224,0.9565293523898406,6,-0.1739313106957345,0.7417339277316277,6,,,0,False,True,0.8038185393446167,0.8323266627085092
"1,4-Butanediol",Citric acid,0.8857142857142858,0.0188454810495626,6,0.5,0.6666666666666667,3,,,0,False,True,0.0846492833734407,0.2616090240377536
"1,4-Butanediol",Cyclohexanol,0.3714285714285715,0.4684781341107871,6,0.2029198624783569,0.699797968157019,6,,,0,False,True,0.4794914406027697,0.6091865311728976
